#{"t_start": 1745003421.7714872, "env_id": "MsPacmanNoFrameskip-v4"}
r,l,t
520.0,2257,7415.189099
860.0,2305,7421.05636
2080.0,3633,7430.247607
1340.0,3281,7438.411672
460.0,1593,7442.32091
820.0,3553,7451.183559
650.0,2553,7457.524229
1390.0,3817,7467.117792
1240.0,3433,7475.838051
1220.0,2713,7482.719459
620.0,2345,7488.670944
530.0,2649,7495.357596
430.0,1593,7499.317833
650.0,2481,7505.429098
1370.0,3417,7514.063367
1320.0,2697,7520.861765
1140.0,3833,7530.521422
860.0,3105,7538.284011
1180.0,3265,7546.6177
460.0,2465,7552.919208
750.0,2713,7559.713312
590.0,2049,7564.858626
860.0,3209,7572.922124
210.0,1505,7576.71492
770.0,2745,7583.632772
1460.0,2801,7590.774666
760.0,2801,7597.932096
2330.0,3705,7607.324723
1490.0,3153,7615.386032
580.0,2289,7621.178336
720.0,2225,7626.879848
700.0,2593,7633.379166
910.0,2873,7640.758139
2090.0,4769,7652.879346
2170.0,3073,7660.561623
630.0,2353,7666.50994
600.0,2553,7672.866394
1160.0,2857,7680.122348
430.0,1529,7683.950693
770.0,2089,7689.154884
480.0,2033,7694.277407
640.0,2497,7700.483383
2860.0,4777,7712.69894
870.0,2321,7718.647755
700.0,2289,7724.458591
270.0,1281,7727.621235
190.0,1073,7730.322406
400.0,2985,7737.870569
950.0,3345,7746.368271
510.0,1921,7751.220471
520.0,1657,7755.522029
580.0,2689,7762.26221
870.0,2841,7769.670641
390.0,1793,7774.073226
1030.0,2841,7781.344438
820.0,3041,7788.962899
1150.0,2737,7795.858131
400.0,1497,7799.669551
1680.0,3145,7807.516945
690.0,2897,7814.80521
1120.0,3609,7823.908771
1050.0,3225,7831.970233
500.0,1801,7836.537878
620.0,2049,7841.69756
880.0,2937,7849.057952
480.0,1729,7853.424748
580.0,2233,7859.072561
460.0,1793,7863.573077
580.0,2169,7869.073271
360.0,1673,7873.408983
1240.0,2401,7879.417721
620.0,1849,7884.065096
450.0,1553,7887.904087
320.0,1513,7891.745918
840.0,2937,7899.174759
1260.0,2993,7906.671626
590.0,2065,7911.908673
1680.0,3505,7920.958231
630.0,2169,7926.428787
1460.0,3025,7934.096581
480.0,1737,7938.459825
580.0,2649,7945.165964
970.0,3945,7955.171009
770.0,2649,7961.863462
990.0,2473,7968.069984
1480.0,3057,7975.756628
1380.0,3409,7984.466835
1330.0,2609,7991.122209
940.0,2593,7997.826205
1050.0,2393,8003.912182
410.0,1721,8008.283084
1050.0,4313,8019.33192
460.0,3025,8026.999687
1210.0,3257,8035.211357
1310.0,3601,8044.331244
520.0,1641,8048.456396
990.0,2673,8055.161965
1320.0,2529,8061.540996
770.0,2113,8066.902839
670.0,2193,8072.400863
770.0,2073,8077.637864
610.0,1785,8082.173419
580.0,1721,8086.618725
1400.0,3377,8095.121505
1650.0,3745,8104.57829
700.0,3561,8113.670113
1590.0,3161,8121.700294
650.0,2025,8126.868555
410.0,1681,8131.062213
1450.0,3377,8139.622146
1150.0,3449,8148.423038
1350.0,3417,8157.167951
400.0,1793,8161.77279
910.0,2993,8169.483057
580.0,1809,8174.101427
1110.0,3169,8182.050838
1160.0,3217,8190.361406
570.0,1913,8195.120928
540.0,1777,8199.579587
360.0,1441,8203.083635
520.0,2665,8209.839981
310.0,1649,8214.024095
670.0,2441,8220.211002
370.0,1817,8224.82821
510.0,1873,8229.482139
290.0,1337,8232.763918
920.0,2561,8239.112487
830.0,2953,8246.547724
1280.0,3945,8256.624706
1450.0,3257,8264.881499
1750.0,3409,8273.578934
960.0,2697,8280.513397
1150.0,3401,8289.182119
440.0,1961,8294.102292
1100.0,3721,8303.541013
2320.0,4353,8314.528847
790.0,2537,8320.944493
920.0,2265,8326.673172
1110.0,2969,8334.181841
1060.0,2977,8341.798843
1020.0,4097,8352.205331
1020.0,2201,8357.794317
2070.0,2657,8364.486571
730.0,2257,8370.118999
1310.0,2969,8377.654957
760.0,2329,8383.539356
530.0,2017,8388.628011
1130.0,2905,8396.071918
1240.0,3081,8403.911575
640.0,2769,8410.876641
440.0,1673,8415.00437
560.0,1937,8419.980883
930.0,3769,8429.570238
1440.0,3753,8439.176065
880.0,2337,8445.002301
460.0,1833,8449.629798
610.0,2393,8455.673972
780.0,2129,8460.972457
770.0,2465,8467.190143
1160.0,2281,8472.811495
480.0,1689,8477.115848
1650.0,3457,8485.811181
1280.0,3945,8495.719677
680.0,2273,8501.487847
970.0,3513,8510.349973
910.0,3057,8518.123373
730.0,2385,8524.11139
1210.0,2665,8530.776025
810.0,2593,8537.248236
540.0,2241,8542.986579
570.0,1785,8547.429928
330.0,1393,8550.91141
1000.0,3793,8560.52957
460.0,1961,8565.487256
1800.0,4025,8575.647025
750.0,2497,8582.040814
1820.0,4049,8592.235919
1580.0,2641,8598.967
1000.0,3153,8607.035684
960.0,3217,8615.122963
560.0,1961,8620.0777
370.0,1529,8624.017924
1120.0,3217,8632.24113
1420.0,2625,8638.884942
1250.0,4769,8651.11006
1200.0,3617,8660.333442
960.0,2177,8665.749296
390.0,1905,8670.576169
1050.0,3297,8678.914856
140.0,1945,8683.767927
1650.0,2961,8691.290913
440.0,1641,8695.339579
800.0,2889,8702.649338
1100.0,2249,8708.315842
530.0,1969,8713.247095
610.0,2297,8719.120627
270.0,1585,8723.065901
880.0,2025,8728.21476
710.0,2681,8735.017053
620.0,2865,8742.257951
750.0,4257,8753.099035
730.0,2353,8759.00402
530.0,2713,8765.80676
800.0,2417,8771.860323
700.0,2297,8777.714242
640.0,3113,8785.67733
670.0,2377,8791.597883
350.0,1433,8795.272954
1010.0,3425,8804.041339
420.0,1769,8808.538901
1240.0,3817,8818.231068
770.0,2769,8825.133489
1060.0,3361,8833.604419
680.0,2473,8839.910998
470.0,1825,8844.539061
1130.0,3105,8852.355485
720.0,1993,8857.342352
380.0,2009,8862.41552
290.0,2281,8868.174275
1190.0,2897,8875.500941
620.0,2033,8880.556632
1020.0,3513,8889.370509
960.0,3529,8898.432893
470.0,2001,8903.495368
1900.0,3913,8913.403286
410.0,2361,8919.284571
2040.0,2929,8926.656624
930.0,2609,8933.202825
440.0,1649,8937.378769
670.0,1833,8942.078629
1260.0,3049,8949.832617
1760.0,3041,8957.552283
470.0,1737,8961.839002
1390.0,3537,8970.837045
1610.0,3057,8978.62764
1040.0,2513,8985.002345
440.0,1737,8989.403207
1710.0,3185,8997.496776
1010.0,2849,9004.779347
1750.0,3905,9014.551779
1010.0,2785,9021.689204
640.0,2089,9027.01072
1090.0,3129,9034.926194
900.0,2617,9041.5615
490.0,1825,9046.152037
660.0,2417,9052.262023
1550.0,3105,9060.151616
1190.0,3481,9069.100338
1130.0,2057,9074.312355
880.0,2273,9080.093343
360.0,1737,9084.510639
720.0,2345,9090.547894
1460.0,3489,9099.396313
840.0,2385,9105.340527
670.0,2497,9111.636832
230.0,1513,9115.395823
500.0,2217,9120.974834
520.0,2553,9127.413428
620.0,1769,9131.757423
720.0,2129,9137.19186
490.0,2145,9142.607908
450.0,2209,9148.089977
1190.0,2305,9153.897779
760.0,2657,9160.661809
1390.0,2305,9166.496411
450.0,1841,9171.079325
410.0,1713,9175.415126
1820.0,3585,9184.427663
920.0,2809,9191.5159
1240.0,2209,9196.966528
730.0,2329,9202.915265
410.0,1945,9207.768048
1390.0,3169,9215.885682
1440.0,3009,9223.397429
640.0,3089,9231.235393
730.0,3033,9238.823134
480.0,2065,9244.058933
960.0,4025,9254.149322
440.0,2593,9260.740314
1020.0,2937,9268.12916
670.0,2473,9274.494404
440.0,2249,9280.186791
640.0,2441,9286.427211
530.0,2025,9291.560164
560.0,3153,9299.410677
1020.0,3297,9307.752461
1110.0,3185,9315.708692
1020.0,2673,9322.345247
1400.0,3265,9330.546634
930.0,2785,9337.543304
890.0,3329,9346.031421
510.0,1857,9350.71527
890.0,3001,9358.38811
680.0,2601,9364.910112
640.0,2177,9370.307173
1120.0,2505,9376.569333
900.0,3089,9384.397331
410.0,1817,9388.972728
510.0,1873,9393.693932
1070.0,2945,9401.115056
540.0,1969,9406.127509
390.0,2041,9411.267456
1080.0,2865,9418.526988
530.0,2041,9423.675949
520.0,1721,9428.072648
430.0,1833,9432.718379
420.0,1801,9437.228467
1370.0,2473,9443.562838
970.0,3321,9451.9803
630.0,1817,9456.471897
540.0,1889,9461.229131
2010.0,3081,9468.908759
1040.0,3129,9476.85637
300.0,1489,9480.619363
1190.0,3873,9490.386733
1950.0,3505,9499.307955
700.0,2617,9505.850146
840.0,2697,9512.687523
830.0,2953,9520.325289
1030.0,3193,9528.369375
1040.0,2649,9535.054302
800.0,2481,9541.249623
1060.0,2977,9548.739356
1090.0,2769,9555.666157
1200.0,3633,9564.8213
1320.0,2737,9571.811811
1290.0,2513,9578.284136
1270.0,3241,9586.460051
1250.0,2857,9593.70179
1110.0,2929,9601.113013
1340.0,3297,9609.470425
680.0,1985,9614.443972
1130.0,2945,9621.872431
820.0,2353,9627.851612
980.0,3057,9635.569796
880.0,3577,9644.681435
910.0,2657,9651.382221
2790.0,3185,9659.505172
990.0,2825,9666.628401
1140.0,3145,9674.478774
1150.0,2465,9680.778953
1480.0,2993,9688.424461
460.0,1625,9692.427615
1620.0,3025,9700.003987
870.0,3009,9707.679106
1190.0,2529,9714.079275
920.0,3185,9722.12155
2080.0,2801,9729.235292
480.0,1825,9733.769975
600.0,2465,9739.989869
1200.0,3433,9748.661772
1140.0,2593,9755.146832
840.0,2913,9762.54521
1340.0,2625,9769.258079
780.0,3145,9777.190535
1370.0,3057,9785.056489
1200.0,2505,9791.425148
930.0,2513,9797.713765
890.0,2753,9804.607084
1390.0,2753,9811.626441
840.0,2153,9816.974269
760.0,2153,9822.392579
670.0,2129,9827.785719
180.0,1265,9831.033336
1150.0,3361,9839.617964
1080.0,3313,9848.041435
550.0,2697,9854.754576
400.0,1921,9859.675863
1470.0,3417,9868.379137
560.0,2721,9875.353162
380.0,1889,9880.094761
560.0,2073,9885.372878
2100.0,3169,9893.342527
1300.0,4425,9904.355463
1340.0,3601,9913.410149
960.0,2417,9919.390989
1260.0,3161,9927.389684
1030.0,3865,9937.196342
910.0,2129,9942.5982
520.0,1801,9947.248821
1060.0,3321,9955.601003
740.0,2121,9960.906596
780.0,2185,9966.636947
960.0,2873,9973.942695
690.0,2601,9980.589973
560.0,1673,9984.853008
600.0,1929,9989.76325
750.0,2017,9995.050193
1050.0,2545,10001.527746
870.0,2985,10009.079051
1010.0,2625,10015.788078
630.0,3337,10024.361904
600.0,1889,10029.050442
1550.0,3049,10036.786116
950.0,3121,10044.680356
1200.0,2657,10051.343317
740.0,2321,10057.222795
1300.0,2033,10062.410035
2260.0,3009,10069.977804
750.0,2561,10076.453883
550.0,2129,10081.857061
980.0,2857,10089.13429
940.0,3145,10097.021061
730.0,2433,10103.106158
1100.0,2769,10110.128917
910.0,2753,10117.161623
930.0,2537,10124.007504
1160.0,3201,10132.896959
1500.0,2441,10139.407728
1250.0,2473,10145.669714
870.0,2529,10152.148862
1250.0,2953,10159.696521
1990.0,2801,10166.863194
1260.0,2833,10174.072802
1400.0,3529,10183.11322
810.0,3193,10191.136084
1270.0,3881,10200.891921
1470.0,3449,10209.559166
740.0,2113,10214.954621
1140.0,3153,10222.959603
1150.0,4065,10233.321514
760.0,2513,10239.793401
1230.0,2793,10246.773065
800.0,2705,10253.622525
990.0,2881,10261.025013
880.0,3017,10268.689224
920.0,2537,10275.085283
1080.0,3233,10283.298603
1150.0,2793,10290.475785
1290.0,2817,10297.594986
980.0,3169,10305.659296
810.0,3481,10314.592213
1100.0,2569,10321.176365
1030.0,3241,10329.493805
1020.0,2801,10336.684781
1020.0,3209,10344.731395
1540.0,3113,10352.61616
900.0,2961,10360.196632
690.0,2073,10365.424001
870.0,2985,10373.052343
1430.0,2737,10380.0058
970.0,2649,10386.716331
580.0,2241,10392.365328
1240.0,3521,10401.4139
680.0,2897,10408.785373
950.0,2353,10414.756773
1160.0,3561,10423.80234
760.0,2689,10430.712753
840.0,2705,10437.494195
830.0,3193,10445.472426
1500.0,3457,10454.133902
740.0,4313,10465.012637
230.0,1425,10468.545905
1220.0,2785,10475.680988
760.0,2233,10481.435665
850.0,2585,10487.921965
520.0,2065,10493.22127
760.0,2361,10499.366467
920.0,2241,10504.999707
830.0,2257,10510.665807
720.0,3369,10519.271856
1310.0,3233,10527.457508
750.0,2097,10532.695144
890.0,2737,10539.622026
980.0,2761,10546.528898
1990.0,3105,10554.354434
980.0,3209,10562.593727
1020.0,2609,10569.170905
510.0,2081,10574.400858
900.0,2521,10580.827032
550.0,1777,10585.256416
850.0,2849,10592.439702
840.0,2529,10598.812253
540.0,1921,10603.688142
600.0,2129,10609.018939
1930.0,4209,10619.691482
950.0,2441,10625.823285
840.0,2169,10631.24336
970.0,3513,10640.090444
660.0,2097,10645.280415
1400.0,3025,10652.904712
1310.0,2329,10658.779545
1340.0,3881,10668.62627
790.0,2521,10675.054069
460.0,1657,10679.157342
520.0,2353,10685.094116
210.0,1137,10687.877338
310.0,1873,10692.587274
510.0,2233,10698.258718
990.0,3121,10706.187301
780.0,2305,10712.149199
350.0,1529,10715.965108
470.0,1729,10720.255799
470.0,1865,10724.977077
250.0,1569,10728.967235
660.0,2417,10735.089649
680.0,2937,10742.570101
1010.0,2769,10749.486693
840.0,3761,10758.934471
360.0,2177,10764.355972
630.0,2297,10770.253955
900.0,3025,10777.907389
1430.0,2977,10785.316976
650.0,2649,10792.028391
1420.0,3121,10799.912172
980.0,2641,10806.624518
1390.0,4265,10817.449092
2040.0,3857,10827.20359
1220.0,4073,10837.469843
1650.0,4065,10847.72857
1590.0,3209,10855.932977
1570.0,3737,10865.560658
640.0,2289,10871.285367
860.0,3705,10880.735148
1110.0,2793,10887.809658
1220.0,2585,10894.366031
2640.0,4041,10904.724388
2430.0,3409,10913.421897
2550.0,3137,10921.256424
880.0,2657,10927.96242
1500.0,3553,10937.055805
1420.0,3297,10945.349663
1410.0,2905,10952.708412
1190.0,2361,10958.689311
70.0,2113,10963.978406
1530.0,3617,10972.984193
640.0,2537,10979.316544
480.0,2361,10985.346524
1120.0,3041,10993.131982
830.0,2937,11000.515392
1010.0,2729,11007.441068
3730.0,2697,11014.294625
1430.0,3305,11022.547066
930.0,3553,11031.428452
450.0,2257,11037.155828
930.0,2785,11044.246012
990.0,2785,11051.197134
410.0,2617,11057.892372
690.0,2777,11064.938807
860.0,2881,11072.227658
770.0,2697,11079.109208
510.0,2017,11084.231085
900.0,3433,11092.919692
760.0,3233,11101.17496
570.0,2273,11106.899932
780.0,3385,11115.465222
2080.0,3993,11125.646077
1620.0,5577,11139.772522
690.0,2153,11145.174825
750.0,2369,11151.162225
1620.0,2697,11158.082483
750.0,2409,11164.182376
1660.0,3265,11172.329212
550.0,2465,11178.573258
680.0,2705,11185.443738
1030.0,3161,11193.412186
1590.0,3273,11201.728354
1150.0,2673,11208.377349
540.0,1825,11212.937993
880.0,3281,11221.337215
1410.0,3129,11229.308199
460.0,2545,11235.93671
890.0,3657,11245.165281
850.0,2337,11251.189794
2250.0,3089,11259.013036
1090.0,2945,11266.596079
680.0,2657,11273.298475
670.0,2337,11279.212909
920.0,3273,11287.545182
700.0,2913,11294.889054
1120.0,2769,11301.845724
1120.0,3001,11309.405993
1230.0,3297,11317.763538
1500.0,3441,11326.370447
1210.0,2777,11333.38998
2250.0,2929,11340.737944
700.0,2985,11348.235939
680.0,1961,11353.232053
740.0,2737,11360.123082
2190.0,3057,11367.85566
940.0,3401,11376.56856
670.0,3385,11385.272727
970.0,2289,11390.991082
1180.0,3305,11399.443305
1170.0,3025,11407.019139
380.0,1417,11410.597613
400.0,1825,11415.148609
1190.0,2489,11421.431214
380.0,1705,11425.672446
630.0,2473,11431.938112
1760.0,3457,11440.670925
600.0,2337,11446.625363
310.0,1505,11450.352488
950.0,2649,11457.084012
860.0,2417,11463.177354
710.0,2409,11469.227551
1000.0,2601,11475.856566
960.0,2993,11483.424981
370.0,1809,11487.959224
760.0,2449,11494.202247
530.0,2049,11499.348384
390.0,2145,11504.738062
2540.0,3385,11513.364692
2430.0,3841,11523.261146
550.0,2041,11528.408309
1100.0,2521,11534.806413
1080.0,3289,11543.103774
700.0,2305,11548.867715
1990.0,3801,11558.482872
710.0,2457,11564.744327
680.0,2217,11570.437071
2500.0,3289,11578.925486
1550.0,4225,11589.625623
960.0,3249,11597.89145
2400.0,3897,11608.174567
1460.0,3849,11618.229724
1000.0,3209,11626.408792
1180.0,3753,11636.010301
700.0,2745,11642.892723
920.0,3673,11652.14468
1440.0,3897,11662.129347
700.0,2449,11668.189788
730.0,2433,11674.281461
970.0,3393,11682.889965
560.0,2561,11689.404275
350.0,2073,11694.638246
920.0,2689,11701.570849
880.0,2473,11707.740259
1640.0,3233,11715.950959
730.0,3073,11723.644861
1010.0,2713,11730.438867
1090.0,3057,11738.182872
720.0,2737,11745.029782
770.0,2545,11751.533331
600.0,2385,11757.595687
1360.0,5929,11772.726638
630.0,2529,11779.094148
460.0,2097,11784.293492
500.0,1617,11788.397506
470.0,2457,11794.777098
590.0,1977,11799.803134
540.0,2017,11804.953705
1540.0,3145,11813.102348
1350.0,3105,11820.878709
670.0,3105,11828.832813
1050.0,2753,11835.7686
520.0,2217,11841.281952
1410.0,2633,11847.960906
1180.0,3537,11856.863668
430.0,2121,11862.178429
900.0,2201,11867.7765
1720.0,3849,11877.545039
1000.0,3553,11886.597302
580.0,2865,11893.707364
1490.0,3249,11901.912888
1040.0,3161,11909.825925
1010.0,3169,11917.849911
200.0,1537,11921.61444
600.0,2057,11926.777447
820.0,2145,11932.138534
480.0,1713,11936.405065
1080.0,3353,11944.74473
960.0,2113,11950.041316
1300.0,2513,11956.386157
940.0,2217,11961.950962
760.0,2841,11969.124731
420.0,1649,11973.334112
490.0,1689,11977.610034
570.0,2545,11984.056806
860.0,2841,11991.36082
660.0,2321,11997.202792
570.0,1841,12001.829335
500.0,1897,12006.634089
540.0,2153,12012.068345
330.0,1441,12015.611243
680.0,2817,12022.818166
600.0,3033,12030.501336
490.0,2481,12036.784628
580.0,1833,12041.458161
710.0,2401,12047.534982
520.0,2145,12052.968728
640.0,2233,12058.649477
650.0,2121,12064.054538
1190.0,2977,12071.497225
2190.0,3609,12080.578435
560.0,2113,12085.96221
1050.0,2969,12093.588106
790.0,3217,12101.719243
650.0,3153,12109.797276
700.0,2401,12115.890591
750.0,2233,12121.434808
1140.0,2913,12128.812974
510.0,2401,12134.871184
1420.0,2969,12142.390469
710.0,2185,12147.909292
860.0,4505,12159.347059
410.0,2729,12166.214048
780.0,2473,12172.463064
970.0,2625,12179.09263
660.0,2097,12184.408333
1490.0,3737,12193.896232
870.0,2017,12199.067821
1040.0,2353,12204.876723
1050.0,2361,12210.904846
1840.0,4009,12221.12206
1070.0,3073,12228.871431
280.0,1601,12232.95069
420.0,1721,12237.256847
770.0,2857,12244.461528
960.0,2961,12251.957577
770.0,2945,12259.381655
980.0,3297,12267.657747
1750.0,3169,12275.800418
1080.0,2873,12283.127522
1180.0,3489,12291.853829
1110.0,2921,12299.216121
1210.0,2817,12306.234736
870.0,2161,12311.813273
960.0,2465,12318.148053
1930.0,4145,12328.683146
800.0,2657,12335.464953
1450.0,3377,12344.064711
1380.0,3865,12354.001719
1470.0,3169,12362.082625
1000.0,3657,12371.260222
890.0,2377,12377.185609
1060.0,3513,12386.057497
2040.0,3833,12395.917664
1370.0,2433,12401.985738
870.0,3193,12410.050191
1040.0,3593,12419.244909
350.0,2209,12424.7873
290.0,2081,12430.03694
2020.0,2593,12436.618488
920.0,2689,12443.511971
870.0,2721,12450.480984
610.0,3257,12458.792715
1510.0,3257,12467.246922
320.0,1665,12471.424967
190.0,1065,12474.064988
1070.0,3209,12482.298287
320.0,2081,12487.538761
670.0,2489,12493.806992
340.0,1817,12498.460593
470.0,1985,12503.454422
1340.0,3049,12511.108088
570.0,2417,12517.364856
480.0,1753,12521.794695
1470.0,3449,12530.587345
400.0,2369,12536.502735
1000.0,2617,12543.214565
440.0,2289,12548.919142
300.0,1497,12552.732301
1450.0,2929,12560.093574
1920.0,2593,12566.616597
930.0,2977,12574.243035
920.0,2865,12581.325078
770.0,2593,12587.882475
240.0,1449,12591.458007
520.0,2161,12596.925643
680.0,1833,12601.56815
1070.0,3161,12609.600426
150.0,1065,12612.191041
460.0,1969,12617.189887
1010.0,2257,12622.948925
520.0,1801,12627.472481
630.0,2537,12633.811155
540.0,2121,12639.165695
710.0,2321,12645.030963
410.0,1553,12648.899286
1080.0,3497,12657.813688
910.0,2457,12664.072528
920.0,2177,12669.540177
770.0,2657,12676.311818
1810.0,3057,12683.958327
730.0,2273,12689.67678
730.0,2857,12696.419131
700.0,1825,12700.548734
1340.0,3377,12708.624213
810.0,2177,12714.316629
1340.0,2657,12721.021107
680.0,2185,12726.572339
840.0,2833,12733.718409
1390.0,2609,12740.34552
1010.0,3129,12748.212444
1050.0,2633,12754.944237
1010.0,2977,12762.430026
780.0,2273,12768.200119
950.0,2545,12774.675274
1590.0,3057,12782.367313
310.0,2089,12787.727664
2570.0,4481,12799.16693
920.0,3265,12807.455491
1060.0,2289,12813.233552
1180.0,2777,12820.25982
1110.0,3225,12828.449477
1450.0,2681,12835.305745
1100.0,2505,12841.590635
1120.0,2417,12847.680163
740.0,2305,12853.612197
1000.0,2529,12859.890997
1100.0,2569,12866.391951
680.0,2657,12873.175046
1030.0,2937,12880.595821
550.0,3105,12888.42488
220.0,2225,12894.107785
560.0,2585,12900.628176
1280.0,3889,12910.474149
600.0,2241,12916.11889
870.0,2593,12922.552394
1150.0,3025,12930.188914
880.0,3057,12937.81156
270.0,1369,12941.268329
1090.0,2673,12948.032074
680.0,2425,12954.157652
1100.0,2433,12960.444414
610.0,2057,12965.630734
810.0,2601,12972.175449
990.0,3313,12980.547597
340.0,1753,12984.947172
2130.0,3617,12994.186736
870.0,2713,13001.028329
800.0,3009,13008.671066
830.0,2241,13014.26104
1390.0,3337,13022.852776
1150.0,2185,13028.348303
740.0,2377,13034.370358
640.0,3169,13042.452093
960.0,4745,13054.553046
1690.0,3377,13063.189872
610.0,1977,13068.150072
670.0,2153,13073.509951
460.0,1929,13078.386925
1720.0,3593,13087.449059
960.0,2745,13094.3583
530.0,1849,13099.01374
490.0,1809,13103.638959
1510.0,3153,13111.482148
670.0,2305,13117.258135
480.0,1841,13121.955862
1640.0,2841,13129.190874
780.0,3073,13136.957837
490.0,2113,13142.317143
1150.0,2913,13149.717168
1020.0,2905,13156.987025
1530.0,3745,13166.453555
230.0,1801,13171.016419
1500.0,3481,13179.790678
1000.0,2825,13186.914826
1560.0,2737,13193.746345
860.0,2249,13199.510195
690.0,2417,13205.596878
770.0,2433,13211.709517
1240.0,2561,13218.075591
950.0,2665,13224.786361
1470.0,3097,13232.5762
810.0,2337,13238.445764
940.0,3393,13247.016144
1280.0,3321,13255.413424
470.0,1857,13260.18029
1440.0,2953,13267.630991
2380.0,3217,13275.807225
520.0,1953,13280.665654
710.0,2209,13286.176791
830.0,2489,13292.486484
1440.0,2673,13299.28011
1160.0,3153,13307.270791
1680.0,4137,13317.708894
980.0,3369,13326.134196
910.0,2889,13333.476303
1110.0,3545,13342.429481
1570.0,2577,13349.055143
1810.0,3617,13358.221747
1090.0,2265,13363.856924
2050.0,3001,13371.277056
1500.0,3009,13378.885796
2260.0,3897,13388.726407
860.0,3145,13396.684597
2370.0,3137,13404.68191
1450.0,2409,13410.819938
1680.0,2977,13418.342654
330.0,1257,13421.492357
390.0,2121,13426.926228
530.0,1641,13431.078066
1160.0,2881,13438.242625
1860.0,5481,13452.209339
1000.0,2561,13458.630913
680.0,2633,13465.289698
320.0,1865,13470.008443
400.0,1393,13473.508152
850.0,3305,13481.848085
720.0,3001,13489.396418
1050.0,2561,13495.812177
460.0,1937,13500.695897
490.0,1881,13505.474265
1040.0,3737,13514.856894
630.0,2161,13520.344202
490.0,1753,13524.695287
340.0,1569,13528.656254
1480.0,2961,13536.363735
650.0,1857,13541.047415
770.0,2441,13547.212434
310.0,1481,13550.898945
1470.0,4905,13563.403282
1320.0,2721,13570.330261
2160.0,2457,13576.623383
2240.0,2497,13582.886552
890.0,3201,13591.111244
1060.0,2785,13598.107517
960.0,2425,13604.151812
1050.0,2097,13609.458538
1760.0,3225,13617.828314
830.0,2737,13624.794803
260.0,1713,13629.077145
1500.0,3161,13637.026397
590.0,1753,13641.421819
490.0,1841,13646.084587
1050.0,2657,13652.912008
590.0,2297,13658.856092
230.0,1129,13661.627584
950.0,2953,13669.162092
390.0,1881,13673.89006
640.0,2921,13681.221978
1020.0,2465,13687.411944
950.0,2633,13694.144946
620.0,2673,13700.938236
330.0,1713,13705.269403
320.0,1449,13708.945584
920.0,2657,13715.728926
1020.0,2489,13722.053488
750.0,3505,13730.871589
380.0,1457,13734.459781
990.0,2929,13741.924649
2280.0,3849,13751.555513
520.0,1833,13756.157315
1000.0,3153,13764.106801
1020.0,3553,13773.156437
1070.0,2929,13780.555371
860.0,2569,13787.090569
1120.0,3017,13794.661098
670.0,2353,13800.648636
1420.0,3345,13809.115567
830.0,2473,13815.395411
1030.0,2097,13820.727477
370.0,1625,13824.791351
780.0,2129,13830.072522
920.0,2673,13836.869459
1430.0,3233,13844.997327
220.0,1169,13847.990746
1150.0,3049,13855.714298
1630.0,3905,13865.546824
1250.0,3049,13873.346681
470.0,2065,13878.515923
630.0,2465,13884.710337
320.0,1657,13888.83281
940.0,2249,13894.448939
1090.0,2153,13899.847344
450.0,1657,13903.996578
1650.0,3993,13913.981059
2330.0,4641,13925.693631
1080.0,2841,13932.782673
560.0,1873,13937.531993
780.0,2489,13943.78032
710.0,2673,13950.517344
370.0,1801,13955.198964
1040.0,3649,13964.433499
1680.0,3201,13972.436959
1220.0,4033,13982.645847
420.0,1897,13987.426629
870.0,2625,13994.023014
1030.0,2345,14000.022604
470.0,2337,14005.905905
1070.0,4009,14016.117798
1000.0,2769,14023.086788
1260.0,3625,14032.340939
930.0,2777,14039.33202
550.0,2417,14045.489786
470.0,1753,14049.879567
1050.0,2345,14055.778293
870.0,2833,14062.90974
1600.0,2705,14069.796602
1000.0,2721,14076.804339
1590.0,3929,14086.817881
1130.0,3057,14094.526779
980.0,2601,14101.138949
1560.0,4249,14111.93612
1890.0,3553,14120.75186
1050.0,3153,14128.760221
680.0,2521,14135.062227
510.0,1857,14139.788
1630.0,4145,14150.269223
1290.0,2721,14157.248197
1330.0,2833,14164.444341
960.0,2689,14171.087758
490.0,1833,14175.716632
1870.0,3777,14185.273655
1590.0,3873,14195.148998
910.0,3129,14203.093514
1040.0,2721,14209.949739
1110.0,3025,14217.594177
1110.0,2905,14224.929103
1380.0,3633,14234.263348
890.0,2905,14241.626664
1260.0,2457,14247.910728
410.0,1529,14251.794839
890.0,2393,14257.880608
510.0,2289,14263.693536
730.0,2937,14271.132001
830.0,2873,14278.370662
410.0,1649,14282.515207
2210.0,3417,14291.061981
730.0,2593,14297.607637
1050.0,3521,14306.536864
620.0,2153,14311.977461
1640.0,3121,14319.845259
860.0,2417,14325.821152
590.0,1921,14330.632816
1520.0,2537,14337.063738
1310.0,2953,14344.449587
1100.0,2217,14350.057046
1390.0,3409,14358.76094
540.0,2113,14364.11166
540.0,1745,14368.611671
910.0,2801,14375.833669
400.0,1809,14380.431544
400.0,1393,14383.928864
780.0,3417,14392.625363
340.0,1729,14396.977747
1220.0,3417,14405.495449
1150.0,2545,14411.94506
3500.0,2777,14418.928747
1200.0,3513,14427.777758
1410.0,3153,14435.792664
630.0,1865,14440.470794
700.0,2153,14445.788657
1570.0,2561,14452.20975
780.0,2385,14458.233867
480.0,1545,14462.170862
510.0,1793,14466.67924
440.0,1913,14471.373736
1000.0,3649,14480.73292
