#{"t_start": 1745003421.598745, "env_id": "MsPacmanNoFrameskip-v4"}
r,l,t
400.0,1889,4064.376939
890.0,3569,4074.932842
740.0,2537,4081.801125
820.0,2569,4089.07708
990.0,3833,4099.646407
1070.0,3201,4108.923907
770.0,2673,4116.470718
410.0,1633,4120.883718
740.0,2561,4128.293673
980.0,2809,4136.092531
1370.0,3257,4145.028884
1410.0,2889,4153.185137
400.0,1937,4158.838777
920.0,2777,4166.561707
1220.0,3241,4175.658446
490.0,2161,4181.935191
430.0,1737,4186.807207
590.0,2169,4192.762829
800.0,2649,4200.27894
700.0,2905,4208.42864
870.0,4033,4219.747575
680.0,2529,4226.983976
470.0,1897,4232.234445
310.0,1945,4237.596661
810.0,2729,4245.611038
450.0,1841,4250.721553
1360.0,2513,4257.621745
670.0,2321,4264.340838
2600.0,2761,4272.150455
460.0,1529,4276.276421
570.0,1785,4281.287241
1440.0,3393,4291.126599
1090.0,2305,4297.324419
490.0,2225,4303.642991
480.0,1977,4309.1954
500.0,1801,4314.219216
780.0,2385,4320.837266
1270.0,3441,4330.880248
1540.0,3769,4341.523735
490.0,1641,4346.440507
900.0,3289,4355.746652
380.0,1625,4360.249706
1690.0,3489,4370.260857
1200.0,3489,4379.828632
1660.0,3857,4390.916208
890.0,2497,4398.312237
630.0,2193,4404.483511
1080.0,2529,4411.842692
520.0,1857,4417.115172
430.0,1601,4421.586667
560.0,2185,4427.803078
420.0,1697,4432.684461
440.0,1961,4438.12072
960.0,3929,4449.381914
470.0,2025,4455.16535
520.0,1977,4460.650269
530.0,1769,4465.698005
1260.0,3313,4475.343752
1430.0,2625,4482.703936
420.0,1521,4487.248329
1320.0,3041,4495.946044
590.0,1737,4500.710946
500.0,2065,4506.776581
680.0,2441,4513.68767
840.0,2937,4521.886466
1670.0,3833,4532.863329
920.0,3161,4541.753528
540.0,2849,4549.827004
470.0,2577,4557.268563
810.0,2361,4563.859116
410.0,1633,4569.066703
540.0,2129,4575.214979
710.0,2385,4581.790182
400.0,1769,4586.980327
780.0,2209,4593.171587
460.0,1713,4598.011764
880.0,2945,4606.397872
2030.0,3913,4617.502568
620.0,2737,4625.309584
560.0,2225,4631.508887
620.0,2353,4638.198675
530.0,2057,4644.050192
820.0,3713,4654.532328
470.0,2849,4662.51703
410.0,2033,4668.318388
720.0,2321,4674.867711
570.0,2881,4683.125521
480.0,2193,4689.488613
420.0,1809,4694.471541
560.0,2945,4702.659747
670.0,2337,4709.356075
570.0,1985,4714.984596
1330.0,3089,4723.722272
1010.0,2705,4731.628764
530.0,1809,4736.695835
250.0,1249,4740.051904
1240.0,3841,4751.061376
890.0,3153,4759.966714
670.0,2753,4768.01358
750.0,2361,4774.734353
450.0,1497,4778.980817
220.0,1129,4782.436587
340.0,1313,4786.078336
620.0,2369,4792.666017
960.0,3249,4802.032675
910.0,3073,4811.077195
340.0,1617,4815.557173
460.0,1729,4820.506015
380.0,1369,4824.595075
940.0,2913,4832.939692
510.0,2025,4838.789627
580.0,3329,4848.194546
810.0,2745,4856.436854
1870.0,2241,4863.244629
800.0,2425,4870.188794
470.0,1785,4875.715926
350.0,2041,4882.126147
940.0,2809,4890.546818
520.0,1969,4896.390612
720.0,2465,4903.757663
580.0,2873,4912.120749
810.0,2297,4918.663527
770.0,2377,4925.434267
620.0,2489,4932.62701
650.0,2161,4938.972857
910.0,2345,4945.791504
230.0,1641,4950.51975
320.0,2225,4956.72041
920.0,2761,4964.899668
370.0,2865,4973.240117
560.0,2369,4980.051171
350.0,1513,4984.461013
1370.0,3657,4995.064207
630.0,2433,5002.216924
1210.0,2881,5010.451173
980.0,2049,5016.471562
1170.0,2489,5023.739456
590.0,2273,5030.18644
510.0,2521,5037.643599
970.0,3081,5046.499865
870.0,2665,5054.304061
1760.0,2881,5062.734378
470.0,1777,5068.274059
530.0,1713,5073.279102
500.0,1801,5077.922816
380.0,1633,5082.064148
760.0,3249,5090.341819
810.0,3361,5098.838893
2310.0,4281,5109.742533
660.0,2553,5116.283843
420.0,2073,5121.565754
1030.0,3001,5129.078707
700.0,2025,5134.154876
650.0,2953,5141.667933
1510.0,2497,5147.994689
700.0,1793,5152.617506
770.0,2081,5157.917355
510.0,1881,5162.737087
530.0,1697,5167.03874
760.0,2201,5172.63333
460.0,1825,5177.282288
590.0,1825,5181.931323
580.0,1785,5186.580624
600.0,1913,5191.432999
740.0,2049,5196.564342
760.0,2137,5202.009106
1620.0,4593,5213.687104
650.0,2225,5219.377406
1760.0,4105,5229.766233
1460.0,4137,5240.279701
1430.0,3833,5250.085568
640.0,2161,5255.554323
690.0,2025,5260.602151
750.0,2417,5266.686333
440.0,2113,5272.032739
120.0,1009,5274.442905
820.0,3641,5283.791515
600.0,2057,5288.931081
1070.0,3737,5298.425829
400.0,2313,5304.226092
990.0,2897,5311.544522
1590.0,3521,5320.433285
1230.0,3401,5329.147264
610.0,2089,5334.483134
460.0,1665,5338.622917
260.0,2265,5344.372278
1420.0,3617,5353.603272
1220.0,3217,5361.885415
800.0,2969,5369.465212
530.0,1705,5373.840036
2280.0,3529,5382.754563
2130.0,2689,5389.551166
1120.0,2593,5396.195508
1170.0,4993,5408.870161
720.0,2545,5415.405174
550.0,2081,5420.559279
530.0,2617,5427.154073
560.0,2217,5432.695079
380.0,1729,5437.075074
1300.0,3425,5445.696925
540.0,2049,5450.847074
1100.0,3009,5458.513186
1070.0,2337,5464.422909
400.0,2089,5469.625841
1260.0,5041,5482.590423
730.0,2369,5488.56452
690.0,2297,5494.225436
1950.0,4329,5505.18088
2270.0,2801,5512.261497
1900.0,2233,5517.788392
1030.0,1985,5522.735421
1310.0,3449,5531.467731
680.0,2041,5536.645227
1550.0,4121,5547.078062
460.0,1929,5551.843265
310.0,1777,5556.257232
450.0,2017,5561.318871
500.0,2025,5566.42308
730.0,2721,5573.310545
1810.0,4105,5583.774017
420.0,1809,5588.410884
800.0,2129,5593.783733
930.0,2905,5601.231562
550.0,1897,5605.939337
590.0,2433,5612.118428
770.0,2689,5618.7707
720.0,2753,5625.697242
1070.0,2721,5632.606098
300.0,1457,5636.267349
390.0,1521,5640.081458
720.0,2105,5645.282801
550.0,2121,5650.598312
1270.0,3105,5658.484453
1180.0,3025,5666.202145
1110.0,3553,5675.200532
580.0,1865,5679.973163
510.0,2689,5686.706545
330.0,1385,5690.155985
460.0,1769,5694.543163
350.0,1521,5698.428344
350.0,1457,5702.223846
870.0,2625,5708.894408
1220.0,2881,5716.303784
590.0,2337,5722.256219
490.0,1777,5726.759675
1010.0,3161,5734.756588
1510.0,2929,5742.180431
950.0,2969,5749.728189
950.0,2889,5757.218746
320.0,1473,5760.878369
520.0,1697,5765.239009
600.0,2033,5770.424016
540.0,2081,5775.565515
640.0,2689,5782.485618
590.0,1745,5786.850713
740.0,2369,5792.847218
710.0,2049,5798.117367
320.0,1281,5801.331066
730.0,2081,5806.671574
2620.0,3353,5815.034812
1830.0,4057,5825.341912
640.0,2161,5830.721462
560.0,2329,5836.648519
410.0,1745,5841.101192
850.0,3033,5848.789909
1340.0,3217,5856.890034
550.0,2193,5862.486639
1000.0,2793,5869.491797
920.0,2825,5876.651829
630.0,1809,5881.229961
470.0,2145,5886.66169
930.0,3265,5895.0619
1470.0,3097,5902.877338
440.0,3281,5911.325925
900.0,2305,5917.117972
930.0,2993,5924.70273
960.0,2921,5932.12872
1030.0,3345,5940.609034
1610.0,2961,5948.221014
1210.0,2713,5955.015418
650.0,3521,5963.915474
560.0,2921,5971.354741
770.0,2377,5977.18974
990.0,4049,5987.38604
570.0,1985,5992.409961
1250.0,3545,6001.416737
600.0,2025,6006.521179
900.0,3073,6014.236257
590.0,1689,6018.514512
560.0,1865,6023.23054
650.0,2433,6029.409936
1570.0,3241,6037.601565
390.0,1641,6041.688691
1090.0,3705,6051.066669
910.0,4065,6061.298953
1000.0,3529,6070.197477
1490.0,2985,6077.679205
740.0,2921,6085.057981
620.0,2617,6091.617259
770.0,2537,6097.967695
890.0,2577,6104.637757
920.0,2105,6109.900487
640.0,2905,6117.136336
1050.0,3097,6124.919763
870.0,2561,6131.346542
1200.0,2881,6138.604855
990.0,3353,6147.085574
910.0,2449,6153.310065
870.0,3681,6162.556504
700.0,2249,6168.218342
1560.0,2481,6174.483484
1300.0,2913,6181.844331
990.0,2457,6188.012738
510.0,1665,6192.14087
2050.0,2969,6199.611986
580.0,2993,6207.184991
980.0,2641,6213.910244
1080.0,2689,6220.852557
760.0,3265,6229.080137
480.0,1641,6233.187418
840.0,2449,6239.367108
930.0,3009,6247.052894
470.0,1649,6251.106751
1190.0,3089,6258.8243
1280.0,3929,6268.732193
1440.0,3265,6276.935878
1420.0,3041,6284.590725
820.0,3057,6292.314432
420.0,1473,6296.034119
1200.0,2497,6302.470622
830.0,3001,6310.042212
360.0,1681,6314.400785
670.0,3249,6322.611083
380.0,1537,6326.536295
380.0,1417,6330.135484
320.0,1305,6333.382008
900.0,2745,6340.308763
410.0,1793,6344.827147
550.0,2097,6350.120241
220.0,1321,6353.457837
640.0,2913,6360.764234
830.0,2497,6367.025981
450.0,1873,6371.740168
650.0,3041,6379.571592
500.0,1769,6384.13392
1500.0,3225,6392.300225
490.0,1761,6396.717982
410.0,1713,6400.980932
1240.0,2897,6408.300469
610.0,2865,6415.552445
620.0,1937,6420.33233
330.0,1601,6424.302464
310.0,1889,6429.060549
750.0,2977,6436.462078
380.0,2361,6442.385777
700.0,2673,6449.237884
1240.0,3313,6457.601712
1070.0,3673,6466.901393
450.0,2569,6473.250746
640.0,2081,6478.46988
490.0,2625,6485.187251
1320.0,3129,6493.148934
400.0,1841,6497.808768
330.0,1753,6502.227329
770.0,2745,6509.185647
680.0,3121,6517.199381
450.0,1825,6521.834682
1460.0,3281,6530.044767
980.0,3049,6537.755875
330.0,1889,6542.464314
710.0,2553,6548.87109
770.0,2297,6554.619013
170.0,1393,6558.128162
310.0,4193,6568.778585
420.0,1977,6573.734961
650.0,2425,6579.789841
1270.0,3041,6587.558852
1370.0,3809,6597.202667
600.0,2793,6604.381387
940.0,3217,6612.443099
860.0,2489,6618.710037
530.0,1849,6623.317829
540.0,1793,6627.89537
930.0,2849,6635.134418
520.0,2393,6641.113181
670.0,2753,6648.044082
910.0,3313,6656.429268
570.0,3233,6664.473453
440.0,2657,6671.09041
550.0,2625,6677.723112
500.0,1617,6681.846721
720.0,2337,6687.72636
280.0,1281,6690.979528
730.0,2785,6697.935186
950.0,3353,6706.414672
650.0,2641,6713.166623
1650.0,4569,6724.784937
470.0,2649,6731.358441
1790.0,4017,6741.526222
590.0,2241,6747.178501
420.0,1905,6751.849187
670.0,3177,6759.89548
310.0,1305,6763.180768
480.0,2745,6770.02581
540.0,2057,6775.260037
370.0,1753,6779.692248
1320.0,3921,6789.648712
510.0,2417,6795.761258
730.0,2529,6802.106547
820.0,2473,6808.37392
860.0,2705,6815.155982
450.0,2225,6820.825311
880.0,3545,6829.810528
720.0,2345,6835.773645
560.0,2649,6842.558712
1030.0,3433,6851.302336
300.0,1393,6854.722819
900.0,2721,6861.614334
560.0,2081,6866.892685
480.0,1905,6871.700581
850.0,2753,6878.610189
360.0,1801,6883.224392
860.0,3897,6893.061245
1120.0,2825,6900.215246
400.0,1937,6905.121562
1030.0,3089,6913.010551
770.0,2489,6919.389601
1030.0,4265,6930.245211
640.0,2513,6936.673105
680.0,2577,6943.151114
1440.0,3241,6951.432803
820.0,2457,6957.593973
660.0,4025,6967.736299
1320.0,4049,6977.93322
860.0,2753,6984.992602
1380.0,3425,6993.622111
660.0,2465,6999.901974
920.0,2593,7006.60021
940.0,3081,7014.396052
910.0,2545,7020.706308
1310.0,3681,7030.010631
1610.0,3961,7039.972156
1180.0,2769,7047.002238
1310.0,2465,7053.220529
1090.0,2673,7059.968034
1140.0,4129,7070.31972
1620.0,2857,7077.643182
1170.0,4825,7090.003212
1510.0,3545,7098.922313
300.0,2321,7104.732096
210.0,1497,7108.403934
170.0,2225,7113.997257
380.0,1953,7118.985006
890.0,2785,7126.022605
710.0,1793,7130.59061
570.0,2393,7136.549694
400.0,1497,7140.347243
1490.0,2921,7147.976771
1080.0,2897,7155.421936
460.0,1721,7159.764304
1390.0,3097,7167.573594
1680.0,3601,7176.796815
240.0,1241,7179.90848
450.0,1729,7184.275571
510.0,1585,7188.194367
1410.0,3785,7197.728186
830.0,2329,7203.621517
1040.0,3081,7211.401256
440.0,2129,7216.763184
1320.0,3305,7225.18579
1570.0,3121,7232.986724
870.0,2753,7239.886286
820.0,2945,7247.293515
760.0,3233,7255.460624
620.0,2401,7261.505113
620.0,2857,7268.670514
1570.0,3393,7277.293557
1400.0,2977,7285.026005
630.0,1945,7289.900268
780.0,2505,7296.223607
730.0,2865,7303.45375
1030.0,3313,7311.903001
630.0,2081,7317.181401
1020.0,3185,7325.202051
330.0,1721,7329.517319
1080.0,3033,7337.21762
2140.0,3249,7345.393396
520.0,2433,7351.595657
650.0,2993,7359.144706
830.0,3329,7367.551071
810.0,2273,7373.290514
860.0,2809,7380.264408
