#{"t_start": 1745003421.6582704, "env_id": "MsPacmanNoFrameskip-v4"}
r,l,t
370.0,1441,563.740324
1950.0,2305,569.584881
420.0,2177,575.080053
380.0,2977,582.741364
420.0,2081,587.997798
600.0,3089,595.799456
710.0,2009,600.975301
350.0,1801,605.462182
610.0,2633,612.080748
740.0,2705,618.766297
880.0,4057,629.126282
910.0,3097,636.935816
1410.0,4017,647.154648
660.0,2793,654.18965
780.0,2857,661.473385
370.0,1937,666.386615
1190.0,2977,673.985012
1910.0,3233,682.03617
430.0,2537,688.407183
450.0,2609,694.957093
820.0,2641,701.572688
980.0,3385,710.027761
660.0,3185,718.043779
1160.0,3201,726.053188
660.0,2993,733.542057
470.0,2161,738.902605
790.0,3049,746.522696
1030.0,4345,757.499933
1470.0,2617,764.080977
640.0,1977,769.002356
540.0,3897,778.994716
520.0,2777,786.030785
380.0,2449,792.10453
310.0,2153,797.512398
160.0,1569,801.540226
710.0,2985,809.034759
880.0,2393,815.25303
500.0,2337,821.122144
700.0,3977,831.192033
380.0,2641,837.864434
200.0,1825,842.402444
510.0,2449,848.571874
450.0,2785,855.760725
350.0,2089,860.984666
430.0,2225,866.631576
610.0,2585,873.211535
620.0,2321,879.052115
350.0,2337,884.899475
300.0,2193,890.491046
300.0,1977,895.428278
960.0,3297,903.859752
290.0,2009,908.956325
160.0,1329,912.365688
650.0,2993,920.015222
460.0,2361,925.916797
370.0,2497,932.253193
1410.0,3113,940.127651
1020.0,4081,950.622631
780.0,2769,957.643505
540.0,2745,964.810348
390.0,2553,971.227811
910.0,2753,978.327385
880.0,2985,986.004665
1140.0,2705,992.814791
1110.0,2897,1000.128321
500.0,2929,1007.486247
490.0,1953,1012.50873
510.0,2697,1019.329362
380.0,2353,1025.268628
1270.0,3449,1033.912901
1610.0,3593,1043.073558
580.0,3145,1051.067631
1510.0,3681,1060.422894
630.0,2633,1067.153914
990.0,2761,1074.19399
1100.0,4057,1084.506446
360.0,1865,1089.185433
320.0,2057,1094.305073
580.0,2777,1101.340677
880.0,2841,1108.513929
440.0,2233,1114.267529
670.0,2449,1120.517837
550.0,2377,1126.554036
730.0,2977,1134.31105
940.0,2817,1141.4863
220.0,1233,1144.662887
1030.0,3153,1152.719987
280.0,1809,1157.248774
760.0,3025,1164.891338
1090.0,2465,1171.207654
290.0,1409,1174.848969
1140.0,3049,1182.597516
670.0,2225,1188.226023
500.0,1841,1192.800658
570.0,1785,1197.267475
700.0,2073,1202.48113
1190.0,2801,1209.64075
390.0,3049,1217.345984
400.0,2241,1222.983415
1030.0,2065,1228.119048
600.0,3521,1237.061413
450.0,2129,1242.454865
810.0,3825,1252.160009
1000.0,3561,1261.164201
670.0,2369,1267.182174
1040.0,2529,1273.614653
690.0,2489,1279.938084
880.0,2561,1286.432717
1100.0,3425,1295.114682
720.0,2801,1302.206826
440.0,1593,1306.229793
850.0,3153,1314.228921
840.0,2857,1321.573411
1560.0,3985,1331.704906
710.0,3385,1340.209374
320.0,1441,1343.81056
400.0,1881,1348.813085
350.0,1905,1353.689124
370.0,1873,1358.467957
590.0,1753,1362.887624
910.0,2809,1370.024308
500.0,2321,1375.777922
1600.0,4329,1386.705161
1120.0,3769,1396.203866
470.0,1657,1400.463769
980.0,2945,1407.856525
780.0,2729,1414.928942
640.0,2121,1420.295897
430.0,1697,1424.585344
1420.0,3297,1433.105195
1440.0,3489,1441.931761
2360.0,3489,1450.716104
1360.0,3649,1459.930727
760.0,3121,1467.78173
1030.0,2993,1475.418134
1040.0,4089,1485.751656
980.0,2657,1492.437788
410.0,2121,1497.758005
1230.0,3041,1505.442863
480.0,2161,1510.970027
1080.0,3585,1520.071917
330.0,1361,1523.491626
900.0,3105,1531.451203
830.0,3593,1540.555464
380.0,1665,1544.692619
680.0,2337,1550.555118
1010.0,2433,1556.770566
610.0,2801,1563.880987
380.0,2041,1569.020418
840.0,2497,1575.240517
420.0,1945,1580.10749
410.0,1865,1584.837502
1070.0,3585,1593.964196
630.0,2537,1600.282438
1170.0,2873,1607.627298
540.0,1881,1612.248049
610.0,2417,1618.298584
910.0,3489,1627.134501
1060.0,3257,1635.364089
550.0,1721,1639.669341
1020.0,2321,1645.536658
450.0,2105,1650.920243
250.0,1841,1655.540918
1400.0,3601,1664.639014
330.0,1745,1668.99096
380.0,1385,1672.371404
720.0,2481,1678.585027
490.0,2337,1684.454617
280.0,1585,1688.379363
250.0,1561,1692.245023
560.0,2041,1697.314442
760.0,2905,1704.788459
790.0,3025,1712.38005
760.0,2609,1719.032594
330.0,1585,1722.993992
740.0,2753,1729.913608
250.0,1217,1732.834959
820.0,2521,1739.197901
530.0,2753,1746.31391
890.0,3033,1753.908533
620.0,3241,1762.256673
630.0,2329,1768.132941
1210.0,2961,1775.684891
2140.0,2929,1783.083656
720.0,2777,1789.984366
300.0,1937,1794.912449
450.0,1921,1799.686532
270.0,1329,1803.013974
430.0,2433,1809.168876
570.0,2577,1815.577152
510.0,2097,1820.802338
610.0,2353,1826.759816
170.0,1265,1829.849511
410.0,2041,1834.946493
1600.0,3809,1844.557593
160.0,1209,1847.521134
290.0,1745,1851.932906
510.0,2585,1858.519156
550.0,1945,1863.364422
650.0,2673,1870.086791
410.0,1841,1874.761646
970.0,2617,1881.346264
480.0,2385,1887.351314
490.0,2289,1893.081249
520.0,2209,1898.696989
500.0,2009,1903.749951
1140.0,3137,1911.728657
90.0,1313,1915.004047
850.0,3105,1922.886828
280.0,1817,1927.351937
950.0,2729,1934.323892
400.0,1649,1938.496783
1110.0,3385,1947.020997
510.0,2705,1953.834395
1590.0,3265,1962.130047
900.0,3745,1971.661589
610.0,2513,1977.884969
1280.0,3345,1986.290315
770.0,2209,1991.778981
1740.0,4385,2002.992501
480.0,2001,2008.059079
260.0,1257,2011.300983
1550.0,3401,2019.967937
1380.0,3385,2028.480053
1190.0,3001,2036.020293
870.0,3257,2044.290754
470.0,1985,2049.249977
1530.0,2801,2056.370427
430.0,1585,2060.393745
670.0,1873,2065.184089
660.0,2193,2070.808395
650.0,2625,2077.458513
630.0,1985,2082.47999
1150.0,3225,2090.606111
1370.0,3297,2099.071423
500.0,2233,2104.725439
610.0,2209,2110.35179
990.0,3401,2118.902741
720.0,2545,2125.27754
840.0,3081,2133.11244
1240.0,2673,2139.862113
830.0,2529,2146.240461
420.0,2401,2152.439652
380.0,2321,2158.41848
1080.0,3521,2167.341983
1140.0,2793,2174.399964
520.0,1569,2178.24002
510.0,2049,2183.39064
1010.0,2553,2189.833905
1150.0,3209,2197.966264
1060.0,3425,2206.657954
1080.0,4073,2216.907436
1150.0,2929,2224.40751
1450.0,4513,2244.223307
1360.0,3521,2264.548005
830.0,3289,2281.951253
1290.0,3257,2298.76757
520.0,2289,2310.513937
850.0,2641,2323.891758
2100.0,3497,2342.0752
1500.0,2961,2358.420925
820.0,2625,2373.260069
560.0,2129,2384.231848
1160.0,3041,2399.792835
530.0,1905,2409.284497
980.0,2785,2424.447708
920.0,2913,2440.631239
730.0,2537,2454.578516
1000.0,3097,2463.284729
700.0,2225,2469.443749
930.0,2657,2476.926385
1070.0,2881,2485.003327
450.0,1905,2490.262243
420.0,1913,2495.660912
490.0,2177,2501.625843
700.0,3017,2509.93113
860.0,2817,2517.736672
520.0,2057,2523.480039
980.0,3569,2533.272013
790.0,3233,2542.293719
1140.0,5113,2556.496457
1010.0,4225,2568.340489
740.0,3049,2576.751653
410.0,2145,2582.734789
400.0,1945,2588.142376
780.0,2313,2594.31929
420.0,2073,2600.689549
460.0,2305,2607.286521
710.0,2337,2613.856113
330.0,1721,2618.604144
210.0,1185,2621.731432
1030.0,3673,2631.897774
510.0,1753,2636.636532
580.0,3065,2645.245585
620.0,2193,2651.3139
200.0,1433,2655.230269
570.0,2473,2662.111492
800.0,2305,2668.572494
560.0,1825,2673.454094
1140.0,2561,2680.595397
450.0,1849,2685.663471
1100.0,2321,2692.258257
940.0,2609,2699.463435
620.0,2601,2706.557515
610.0,2561,2713.806407
920.0,2729,2721.299521
540.0,1889,2726.718936
880.0,2513,2733.556549
700.0,2673,2741.290222
1080.0,2889,2749.197815
930.0,3329,2758.786684
1140.0,4897,2772.432905
190.0,1433,2776.443756
950.0,2785,2784.188046
1220.0,3273,2793.088458
360.0,1817,2798.221081
490.0,1745,2802.933903
220.0,1177,2806.091527
810.0,2489,2813.037385
760.0,2969,2821.127652
610.0,2409,2827.895528
520.0,2057,2833.45288
830.0,2825,2841.289289
500.0,1793,2846.268327
1960.0,5369,2861.4765
260.0,2033,2867.062422
650.0,2617,2874.300211
530.0,2417,2881.011583
840.0,2161,2887.164959
790.0,4001,2898.105879
910.0,3481,2908.191509
360.0,1585,2912.6016
200.0,1665,2917.173478
1100.0,3649,2927.391683
750.0,2521,2934.275005
2040.0,3001,2942.465858
600.0,2473,2949.378302
530.0,2289,2955.815275
1010.0,2857,2963.639806
720.0,2313,2970.333208
520.0,1857,2975.545968
690.0,2313,2981.821332
970.0,3425,2991.222614
740.0,2105,2997.283943
720.0,2169,3003.301352
1340.0,2969,3011.501977
920.0,3217,3020.800776
420.0,1849,3025.899789
2300.0,2217,3031.964013
1520.0,2881,3040.135534
1100.0,3073,3048.723183
810.0,2857,3056.572694
720.0,2785,3064.121484
900.0,3601,3074.392033
2050.0,3041,3082.645967
1390.0,3593,3092.973287
1240.0,3745,3103.400657
870.0,2561,3110.805477
800.0,2993,3119.256712
1190.0,3217,3128.253558
1230.0,3297,3137.36943
750.0,2497,3144.142697
890.0,3065,3152.864841
230.0,1569,3157.054862
1570.0,3025,3165.379198
930.0,2641,3172.905471
1070.0,2873,3180.782147
590.0,2961,3188.900119
1130.0,2809,3196.929004
870.0,2425,3203.561732
820.0,2417,3210.338135
2130.0,3377,3219.840938
1650.0,4089,3231.408493
1490.0,3297,3240.662395
1030.0,3241,3249.621711
240.0,1833,3254.742427
610.0,2105,3260.801368
440.0,2009,3266.34501
1310.0,2529,3273.350065
1240.0,3297,3282.788362
610.0,3337,3291.954151
840.0,3193,3300.752602
1340.0,3625,3310.869486
790.0,3241,3319.839697
760.0,2481,3326.956976
490.0,1689,3331.578092
420.0,1809,3336.470166
770.0,2073,3342.256644
900.0,3401,3352.272166
1020.0,2593,3359.515872
590.0,2697,3366.833019
450.0,1585,3371.526591
610.0,1953,3376.957577
1350.0,3049,3385.426905
810.0,2305,3391.774127
1080.0,3985,3403.026432
1570.0,3865,3413.773403
430.0,2009,3419.575188
440.0,2145,3425.545554
370.0,1977,3430.974784
1190.0,2089,3436.637508
210.0,1369,3440.443457
740.0,2385,3447.283222
770.0,2713,3454.834742
1190.0,4033,3466.217629
350.0,2065,3471.960559
530.0,2633,3479.224212
1580.0,2817,3487.087742
840.0,2689,3494.728451
790.0,2617,3502.003044
680.0,3609,3511.909823
2720.0,3761,3522.727316
460.0,1633,3527.157182
920.0,2465,3533.936641
1060.0,2841,3542.190246
310.0,1465,3546.033175
1910.0,3161,3554.77059
1050.0,2977,3563.42176
1150.0,4417,3575.716063
1510.0,3809,3586.693856
990.0,3705,3596.849232
730.0,2913,3604.923604
710.0,2865,3613.133469
1020.0,2625,3620.452326
1110.0,3113,3629.260667
500.0,1897,3634.602396
440.0,1649,3639.074721
420.0,1625,3643.531643
410.0,1705,3648.216172
530.0,1769,3653.106836
1600.0,4001,3664.747238
1380.0,2809,3672.510018
760.0,2001,3678.320174
1070.0,2641,3685.565656
410.0,1849,3690.798447
310.0,1521,3695.150702
910.0,3449,3704.653993
810.0,2889,3712.586424
1480.0,4345,3724.841528
680.0,2825,3732.562227
520.0,1825,3737.714389
690.0,2585,3744.955646
1930.0,4177,3756.436826
930.0,2905,3764.758431
1170.0,3025,3773.148853
470.0,1809,3778.146797
950.0,2881,3786.518717
210.0,1233,3789.954761
270.0,1329,3793.547008
470.0,1905,3798.833261
990.0,3601,3809.111199
560.0,2657,3816.412427
790.0,3089,3825.371434
170.0,1689,3830.29593
610.0,2417,3836.82465
1410.0,4537,3849.716326
860.0,3433,3859.28483
650.0,2681,3866.994234
320.0,2129,3872.940556
640.0,2161,3878.95215
330.0,1561,3883.170251
210.0,1969,3888.742517
210.0,1497,3892.945627
830.0,2601,3900.066861
370.0,2353,3906.55951
290.0,1313,3910.404958
350.0,1745,3915.279522
500.0,2473,3922.06785
390.0,1609,3926.592139
700.0,3025,3935.163895
830.0,3449,3945.018586
670.0,3345,3954.544005
640.0,2433,3961.359507
1190.0,3089,3970.302661
1340.0,3593,3980.361203
900.0,1945,3985.993738
740.0,3481,3995.719425
900.0,2353,4002.141607
560.0,1897,4007.638413
720.0,3969,4018.628031
500.0,2473,4025.790297
710.0,2025,4031.441853
740.0,2361,4037.925631
870.0,2657,4045.689873
1690.0,3569,4055.859303
680.0,2401,4062.489473
1150.0,2961,4071.224934
1090.0,3433,4080.639621
750.0,3185,4089.618415
690.0,2641,4096.924427
1050.0,3993,4108.36545
650.0,2993,4116.797781
450.0,1769,4121.635041
560.0,2865,4129.959026
680.0,2481,4136.734782
620.0,2737,4144.272019
1370.0,4185,4155.986621
810.0,2473,4163.182908
2070.0,3145,4172.099012
740.0,2721,4179.827533
1480.0,5777,4195.722131
660.0,2137,4201.966791
720.0,2281,4208.304019
550.0,2009,4213.862621
820.0,3001,4222.541761
680.0,1985,4228.000723
490.0,1633,4232.549109
1030.0,2657,4240.051
340.0,1737,4245.093532
1230.0,2969,4253.279009
950.0,3433,4263.071598
800.0,2097,4268.914362
940.0,3537,4278.73755
1170.0,2729,4286.741127
720.0,2449,4293.569334
910.0,2865,4301.482038
780.0,2977,4310.00743
610.0,2521,4316.968188
610.0,1873,4322.458701
500.0,2049,4328.211545
720.0,2145,4334.278135
790.0,1921,4339.48582
460.0,1601,4344.389902
500.0,1537,4348.689792
710.0,1897,4354.156234
650.0,2361,4360.775564
400.0,1409,4364.814319
830.0,2265,4371.196798
600.0,1737,4376.000831
360.0,1513,4380.12674
1130.0,3353,4389.714923
610.0,1881,4394.829879
540.0,2241,4401.528861
550.0,2105,4407.653279
570.0,1673,4412.477443
1300.0,3177,4421.481961
590.0,2145,4427.615786
1290.0,3641,4437.984311
650.0,2193,4444.003594
680.0,2065,4450.106358
910.0,2625,4457.531965
1130.0,3129,4466.691545
790.0,2841,4474.803561
780.0,2321,4481.305226
960.0,2473,4488.583387
1080.0,2793,4496.466444
2530.0,3273,4505.637713
1560.0,3385,4515.420843
1250.0,2313,4521.925387
370.0,1577,4526.540112
810.0,2721,4534.247105
1600.0,3281,4543.474215
950.0,3553,4553.858946
690.0,2169,4559.975309
370.0,1745,4565.162215
480.0,1913,4570.948652
280.0,1521,4575.256651
400.0,1521,4579.493271
820.0,2569,4586.899635
350.0,1737,4591.716434
420.0,1657,4596.363492
1390.0,2489,4603.299221
830.0,2177,4609.64578
710.0,2265,4615.974573
290.0,1273,4619.54378
1980.0,2481,4626.683585
1870.0,4073,4638.330593
790.0,3073,4647.178548
480.0,1665,4651.791793
1140.0,3665,4662.071308
450.0,2209,4668.327729
740.0,2313,4674.885149
570.0,2329,4681.598636
590.0,2241,4688.115679
460.0,1617,4692.546687
700.0,2217,4698.781813
960.0,2721,4706.475881
1280.0,2481,4713.567363
570.0,2145,4719.703437
850.0,2865,4727.955652
1090.0,2569,4735.258232
850.0,2305,4741.633085
500.0,2417,4748.727454
640.0,2577,4755.9331
470.0,1977,4761.506631
630.0,2129,4767.738611
430.0,1857,4773.113811
480.0,2937,4781.699789
1210.0,2145,4787.786911
970.0,3377,4797.338467
560.0,1937,4802.701336
440.0,1969,4808.31068
870.0,2993,4816.983144
800.0,3321,4826.757374
490.0,2201,4833.017048
610.0,2721,4840.886344
1760.0,2257,4847.181187
1000.0,2577,4854.822205
1040.0,2657,4862.686949
390.0,1393,4866.790334
660.0,2305,4873.375987
790.0,2817,4882.462751
570.0,2289,4889.38432
1050.0,2465,4896.677514
620.0,2473,4904.089859
440.0,1673,4908.851989
650.0,2609,4916.286411
770.0,2657,4923.940721
720.0,4185,4936.269952
700.0,2457,4943.195943
300.0,1945,4948.773482
520.0,2769,4956.670996
910.0,2633,4964.351451
930.0,2761,4972.501684
940.0,3073,4981.262117
730.0,2593,4988.815745
410.0,2089,4994.93648
360.0,1721,4999.92086
3450.0,2729,5007.970492
810.0,2337,5014.670766
1390.0,2961,5023.363614
730.0,3217,5032.662295
1060.0,2729,5040.461071
1460.0,3361,5050.33004
530.0,2609,5057.930351
580.0,2033,5063.895085
790.0,3361,5074.057769
1360.0,2841,5081.315051
390.0,1881,5086.16122
720.0,2577,5092.705356
810.0,2233,5098.313945
960.0,3513,5107.183462
870.0,3521,5116.28755
2270.0,3073,5124.109337
1420.0,3313,5132.417199
530.0,1825,5136.995374
520.0,1985,5141.988602
890.0,2545,5148.480274
900.0,2377,5154.610972
1040.0,3105,5162.514172
720.0,2025,5167.687607
780.0,2417,5173.858638
1630.0,3337,5182.348105
760.0,2649,5189.166479
500.0,1841,5193.766179
980.0,4249,5204.543454
1220.0,3201,5212.686865
470.0,1809,5217.318569
1350.0,3097,5225.110981
540.0,2745,5232.069097
280.0,1849,5236.766918
840.0,3033,5244.447363
820.0,2337,5250.404807
470.0,1641,5254.475341
1300.0,3729,5263.850641
500.0,2297,5269.694322
460.0,1817,5274.255128
470.0,1529,5278.081327
1090.0,2889,5285.440009
1110.0,2857,5292.76336
490.0,1793,5297.238656
1450.0,2545,5303.573589
2100.0,2745,5310.507324
1900.0,3369,5319.026982
290.0,1353,5322.389324
1260.0,2929,5329.932232
520.0,1857,5334.655009
1190.0,3769,5344.165725
620.0,2153,5349.655102
760.0,2209,5355.259581
1510.0,3329,5363.892106
1000.0,2697,5370.777859
480.0,1601,5374.854098
460.0,1681,5379.04302
1040.0,2417,5385.127909
450.0,1449,5388.748795
760.0,2521,5395.243651
1030.0,2825,5402.334843
710.0,2865,5409.68447
400.0,1873,5414.314308
1230.0,2977,5421.888296
660.0,3369,5430.420128
750.0,2849,5437.558584
1030.0,3169,5445.542677
500.0,2177,5451.069026
310.0,1577,5454.987501
400.0,1633,5459.106136
890.0,2057,5464.321648
590.0,2265,5470.013212
1100.0,2793,5477.203444
1150.0,2625,5483.837099
1450.0,2273,5489.603378
870.0,1969,5494.497864
450.0,2281,5500.235331
710.0,2857,5507.429313
630.0,2393,5513.430511
1110.0,3657,5522.620453
790.0,2233,5528.222615
280.0,1753,5532.732495
2190.0,2969,5540.262668
1060.0,2617,5546.78563
740.0,2657,5553.471116
340.0,1753,5557.798557
600.0,2609,5564.336958
820.0,2305,5570.145157
1310.0,3625,5579.351462
1320.0,4593,5591.143775
760.0,2641,5597.977963
1020.0,3209,5605.997682
620.0,2137,5611.436531
540.0,1953,5616.239274
1660.0,3585,5625.327946
1570.0,3217,5633.460444
600.0,2369,5639.488103
990.0,3145,5647.376207
740.0,2817,5654.552349
810.0,2625,5661.255898
1050.0,2609,5667.858892
400.0,1561,5671.841383
1980.0,3001,5679.499982
1630.0,2665,5686.20401
1020.0,2257,5691.905134
750.0,2353,5697.81576
400.0,1569,5701.822051
380.0,1473,5705.540106
220.0,1137,5708.317013
1320.0,3561,5717.471788
1310.0,2617,5724.073613
980.0,3233,5732.310556
430.0,1713,5736.574284
780.0,2945,5743.987405
1600.0,2929,5751.630745
690.0,2529,5758.0161
1310.0,3057,5765.86086
960.0,2585,5772.415632
1300.0,3177,5780.437154
1360.0,3009,5788.108521
700.0,2689,5794.946722
640.0,2081,5800.232491
350.0,1521,5804.124748
1180.0,3625,5813.195463
1120.0,3785,5822.854361
560.0,2009,5827.80298
830.0,2785,5834.898521
1070.0,2193,5840.435926
590.0,2273,5846.20747
1690.0,3793,5855.842192
1150.0,2769,5862.888344
770.0,2945,5870.304771
1990.0,2329,5876.174515
700.0,2089,5881.485115
750.0,3497,5890.412844
1450.0,3481,5899.272669
370.0,1761,5903.759567
390.0,2313,5909.67496
740.0,2825,5916.883052
1890.0,3617,5926.062494
690.0,2353,5932.074672
1380.0,3049,5939.79888
1100.0,2937,5947.303808
1790.0,3193,5955.30945
1170.0,2721,5962.176003
1510.0,3377,5970.803468
860.0,2273,5976.484254
780.0,2865,5983.684826
700.0,2105,5988.976352
1030.0,2649,5995.659431
750.0,2241,6001.397557
390.0,2209,6006.984273
530.0,2377,6012.901352
420.0,1761,6017.326781
590.0,1905,6022.156859
1020.0,2921,6029.525854
1010.0,2337,6035.457169
480.0,2097,6040.734758
680.0,2153,6046.169989
1330.0,2609,6052.785372
860.0,2345,6058.696687
670.0,2185,6064.16542
900.0,2569,6070.603493
860.0,2529,6076.986001
460.0,1953,6081.850958
1400.0,2361,6087.898772
880.0,2753,6094.755616
840.0,2721,6101.653045
1460.0,3185,6109.744812
840.0,3225,6117.783727
760.0,2649,6124.467149
1020.0,2881,6131.70582
620.0,2145,6137.050539
1340.0,3905,6146.928818
690.0,2201,6152.456038
2440.0,3329,6160.862268
520.0,1849,6165.494561
950.0,2665,6172.260582
1050.0,2665,6178.98385
760.0,2217,6184.595746
900.0,3425,6193.207063
320.0,1737,6197.615275
1700.0,3409,6206.299508
410.0,1969,6211.186761
380.0,1361,6214.70689
500.0,2825,6221.971282
1300.0,2705,6228.813942
510.0,2073,6234.072475
1330.0,3809,6243.743912
640.0,2449,6249.917501
420.0,1801,6254.385533
1260.0,4313,6265.226404
2370.0,3705,6274.596191
1080.0,2593,6281.158699
430.0,1713,6285.465863
830.0,2945,6292.871337
360.0,1585,6296.923775
660.0,1937,6301.893042
620.0,2985,6309.379152
1220.0,3513,6318.386232
210.0,1137,6321.219773
570.0,1785,6325.757389
470.0,2161,6331.201302
640.0,1721,6335.512023
910.0,2969,6343.067979
500.0,2337,6348.958219
430.0,2273,6354.762503
370.0,1865,6359.445654
500.0,1873,6364.114733
510.0,2241,6369.770416
1110.0,3193,6377.85555
430.0,1409,6381.538132
1110.0,3249,6389.727445
700.0,2545,6396.103593
2180.0,2497,6402.333543
1010.0,2649,6409.047917
420.0,1561,6412.952535
310.0,1833,6417.464073
450.0,1705,6421.668498
310.0,1401,6425.198547
410.0,1849,6429.832553
740.0,2465,6435.934928
290.0,1841,6440.583664
370.0,2257,6446.301693
870.0,2489,6452.622693
1780.0,2849,6459.806029
620.0,2041,6464.939958
730.0,3361,6473.327096
430.0,2185,6478.851355
1310.0,3057,6486.624413
850.0,2673,6493.359593
480.0,1929,6498.189213
1290.0,4817,6510.430557
430.0,1865,6515.189438
470.0,2521,6521.600288
540.0,2969,6529.020292
650.0,2481,6535.291666
850.0,3057,6542.963577
490.0,1553,6546.831193
680.0,2665,6553.535547
700.0,2537,6560.000266
210.0,2105,6565.318529
210.0,1497,6569.083956
950.0,1873,6573.836066
530.0,2585,6580.339548
410.0,1905,6585.095983
570.0,2289,6590.886654
420.0,2057,6596.054773
500.0,2137,6601.56911
1300.0,3681,6610.866044
540.0,2281,6616.499845
1270.0,3961,6626.497292
630.0,2041,6631.755453
1670.0,3009,6639.374964
650.0,2633,6645.995486
610.0,2289,6651.710465
810.0,2073,6656.905221
500.0,2169,6662.303582
290.0,2585,6668.778702
820.0,2313,6674.590281
750.0,2417,6680.748218
380.0,1849,6685.367313
1600.0,3193,6693.500255
860.0,4057,6703.726088
370.0,1721,6708.066684
380.0,1625,6712.198441
1370.0,2753,6719.237548
970.0,4105,6729.52754
850.0,2553,6735.944539
1490.0,3881,6745.894262
1190.0,2945,6753.223924
1260.0,3345,6761.758938
560.0,2361,6767.675505
1460.0,4105,6778.057863
1050.0,1953,6782.925303
250.0,1241,6786.090209
660.0,2585,6792.581148
710.0,2185,6798.067419
220.0,1185,6801.075671
2320.0,3457,6809.817936
190.0,1433,6813.442925
600.0,2329,6819.292083
820.0,2873,6826.637975
1080.0,4097,6837.08274
510.0,1993,6842.119275
750.0,2753,6849.102772
2400.0,4657,6860.895187
1110.0,3105,6868.800645
1050.0,2393,6874.892678
880.0,2145,6880.231744
930.0,3793,6889.874203
3770.0,3161,6897.823308
350.0,1705,6902.156648
670.0,2545,6908.520358
760.0,2897,6916.023547
910.0,2657,6922.728241
830.0,3009,6930.420439
1790.0,3985,6940.555761
2060.0,2849,6947.700325
710.0,2017,6952.863108
1050.0,3177,6960.851584
2080.0,3585,6969.882261
1710.0,3257,6978.072376
900.0,3089,6985.907826
1470.0,3105,6993.769768
960.0,3417,7002.594701
1040.0,2025,7007.704908
1410.0,4177,7018.296836
260.0,1265,7021.416848
1700.0,2753,7028.327909
1110.0,3441,7036.966576
410.0,1793,7041.458041
440.0,1673,7045.604697
900.0,3265,7053.858952
1070.0,3585,7062.978958
910.0,2329,7068.825501
640.0,1865,7073.537262
1740.0,3785,7083.34409
530.0,1873,7088.030106
510.0,2425,7094.189627
2590.0,3697,7103.472298
400.0,2513,7109.763934
250.0,1737,7114.125294
300.0,1577,7118.149197
410.0,1809,7122.7478
390.0,1441,7126.323649
810.0,2873,7133.629273
730.0,2273,7139.29335
530.0,1753,7143.859986
830.0,2769,7150.96339
480.0,1969,7156.080955
950.0,2641,7162.73377
410.0,1593,7166.737059
840.0,2265,7172.502847
610.0,2241,7178.122042
400.0,2609,7184.734487
630.0,1833,7189.332281
1070.0,3097,7197.122655
860.0,2633,7203.761985
880.0,2425,7209.900142
430.0,2185,7215.325078
780.0,2769,7222.237472
900.0,2809,7229.326044
1170.0,2945,7236.709516
1810.0,3137,7244.644539
860.0,2897,7251.90301
1160.0,3097,7259.711478
920.0,2545,7266.186827
1360.0,2961,7273.612252
1010.0,3545,7282.701965
310.0,1305,7286.150923
710.0,3241,7294.210251
