#{"t_start": 1744843828.1221945, "env_id": "MsPacmanNoFrameskip-v4"}
r,l,t
910.0,3145,2157.176771
850.0,2913,2159.631773
310.0,2185,2161.625773
400.0,2217,2163.309772
1610.0,3393,2166.373773
600.0,2529,2168.389772
270.0,2425,2170.111773
430.0,3665,2173.001773
650.0,2681,2175.365398
1240.0,2737,2177.399593
770.0,3249,2180.029597
640.0,2537,2182.470594
470.0,2721,2184.905594
240.0,2713,2187.276593
470.0,2233,2189.178594
700.0,2689,2191.073594
920.0,4001,2194.268592
490.0,2337,2196.365593
1130.0,3937,2199.468595
640.0,3305,2202.349596
540.0,2073,2203.903594
1100.0,3249,2206.990592
650.0,3921,2210.274593
500.0,2241,2211.787593
810.0,2625,2214.089857
570.0,2305,2215.973861
880.0,2961,2218.064855
810.0,4105,2221.241843
520.0,3833,2224.450061
300.0,2097,2226.17006
870.0,3129,2228.493276
770.0,2545,2230.597276
1930.0,2945,2233.305274
530.0,2313,2234.954276
1200.0,2945,2237.267275
400.0,1601,2238.337275
1140.0,2753,2240.522274
670.0,3217,2243.274277
630.0,2633,2245.712275
740.0,3145,2247.947275
1220.0,2889,2250.314276
860.0,2905,2252.802274
520.0,3089,2255.114279
370.0,1729,2256.832276
700.0,3001,2259.395276
470.0,3145,2262.028276
530.0,3465,2264.911275
620.0,2289,2266.964276
790.0,2689,2268.899276
840.0,2897,2271.426275
1100.0,3153,2274.062276
460.0,1841,2275.295277
790.0,2801,2277.549274
720.0,2833,2279.910274
550.0,3161,2282.258274
460.0,2233,2284.268276
750.0,2577,2286.333276
840.0,3001,2288.603276
730.0,2945,2291.092274
530.0,2505,2293.137277
1160.0,3129,2295.438274
810.0,2977,2298.088275
530.0,2449,2300.129277
290.0,1649,2301.220283
760.0,2553,2303.452341
450.0,2865,2305.575341
840.0,3841,2308.521342
650.0,2465,2310.541345
770.0,3145,2313.187343
720.0,2401,2314.780342
850.0,2817,2317.063343
730.0,2385,2319.068342
590.0,2897,2321.387342
730.0,2345,2323.436342
640.0,2705,2325.238343
440.0,3161,2328.28534
650.0,2633,2330.450341
350.0,2145,2331.936341
840.0,2689,2334.165342
850.0,2609,2336.377343
430.0,2817,2338.258342
710.0,2665,2340.466341
610.0,1929,2341.834342
1180.0,3041,2344.297137
550.0,2345,2346.434139
580.0,2601,2348.340138
530.0,2697,2350.48614
1210.0,2729,2353.047138
850.0,3593,2356.007137
800.0,2953,2358.353138
710.0,3393,2361.181139
960.0,2673,2363.840138
520.0,2753,2365.847138
1230.0,2673,2368.131137
680.0,3257,2370.668138
500.0,1825,2371.906138
490.0,1929,2373.781141
330.0,1745,2374.983139
690.0,3313,2377.608139
510.0,2617,2379.904137
710.0,3129,2382.259138
690.0,2449,2384.548138
840.0,3089,2387.14614
1130.0,2553,2389.175136
1930.0,3065,2391.667138
820.0,3505,2394.595138
1050.0,2577,2396.676137
540.0,2385,2398.43114
480.0,1649,2399.893141
720.0,3161,2401.963139
500.0,2761,2404.505139
820.0,2769,2406.737139
520.0,2625,2408.781137
430.0,1609,2410.197141
440.0,2481,2411.837138
500.0,1873,2413.64714
570.0,3089,2415.709139
730.0,2673,2418.011138
540.0,2641,2420.35614
1110.0,2753,2422.619138
670.0,2697,2424.903138
730.0,2329,2426.953139
620.0,2449,2428.712137
740.0,2697,2430.939138
1100.0,2673,2433.208137
760.0,2297,2434.764139
350.0,2089,2436.487138
710.0,2865,2438.443139
960.0,3145,2441.19514
700.0,3201,2444.079139
900.0,2865,2446.484139
350.0,1625,2447.753139
930.0,3921,2450.990138
870.0,3505,2453.879142
370.0,1993,2455.261138
510.0,2233,2457.22614
1180.0,2913,2459.299138
500.0,1665,2460.81314
320.0,1705,2462.003138
640.0,2497,2464.26214
1410.0,3889,2467.248138
460.0,2417,2468.959216
1240.0,3057,2471.694213
620.0,2801,2474.179214
660.0,2617,2476.084216
590.0,2617,2478.551214
520.0,2201,2481.048212
430.0,3241,2483.371214
390.0,1729,2484.957213
1620.0,4409,2488.667213
850.0,3001,2491.561214
1460.0,3361,2493.916214
1420.0,3201,2496.541213
900.0,3025,2498.971213
780.0,2937,2501.770213
460.0,2529,2503.545216
310.0,1713,2505.051214
670.0,2353,2506.740213
350.0,1785,2508.292215
490.0,2585,2510.154214
790.0,3009,2512.665213
480.0,2097,2514.492215
590.0,3473,2516.864214
290.0,1841,2518.984215
530.0,1985,2520.828215
710.0,2457,2523.126215
420.0,2913,2525.781214
820.0,3241,2528.299214
290.0,1593,2529.884214
730.0,3209,2532.676216
900.0,2809,2534.566213
860.0,2673,2536.980213
1170.0,3609,2539.715212
1250.0,2969,2541.985213
1240.0,2993,2544.691213
600.0,3041,2547.272214
870.0,3377,2550.152215
650.0,2473,2551.931213
330.0,2041,2553.892215
1250.0,3033,2556.681213
740.0,3249,2559.078214
590.0,2977,2561.550212
650.0,2753,2564.140212
1000.0,3609,2567.030215
970.0,3233,2569.401213
1060.0,2593,2571.767213
720.0,2569,2573.982213
1190.0,2769,2575.802213
2260.0,3777,2578.861214
1300.0,2673,2581.433215
720.0,2849,2583.908214
650.0,2465,2585.632213
1930.0,2689,2587.803214
1210.0,2569,2589.657213
730.0,3129,2592.262216
860.0,3289,2594.859214
840.0,3153,2597.363215
1240.0,3025,2600.082214
850.0,2809,2602.098215
470.0,1849,2603.878214
1240.0,2801,2605.783215
730.0,2577,2607.860214
1000.0,2985,2610.568217
1330.0,2537,2612.644213
860.0,3057,2615.069213
770.0,2633,2617.411212
300.0,2289,2619.113214
820.0,3081,2621.835216
470.0,2785,2624.596213
1250.0,3393,2626.894213
1120.0,2657,2629.196216
850.0,3049,2631.581213
650.0,2841,2634.08622
1200.0,3193,2636.26348
840.0,3201,2638.900479
1330.0,3409,2641.82348
670.0,2737,2644.44748
950.0,2801,2646.491481
600.0,3769,2649.76348
830.0,3081,2652.783482
1200.0,3249,2655.339479
1030.0,3057,2657.505478
290.0,2577,2659.649482
1210.0,3929,2663.117479
640.0,3209,2665.698479
850.0,3457,2668.450478
1060.0,3737,2671.509481
420.0,2041,2672.878479
520.0,3233,2675.582479
1210.0,3513,2678.682477
580.0,1785,2680.011479
670.0,2609,2682.450479
690.0,2641,2684.268478
850.0,3425,2687.161059
520.0,1785,2688.79806
420.0,2017,2690.526069
670.0,2409,2692.59607
1980.0,2745,2694.465641
1250.0,2737,2697.041652
500.0,3577,2700.293634
440.0,1657,2701.393634
2130.0,3929,2704.973635
1050.0,2601,2707.262635
900.0,3521,2710.275634
520.0,2849,2712.205634
720.0,2785,2714.472635
960.0,3041,2717.011634
720.0,2377,2718.586637
740.0,2985,2721.201634
920.0,3801,2724.659634
450.0,1841,2726.575633
540.0,1825,2728.026633
360.0,1849,2729.445634
1190.0,2993,2732.022634
900.0,2905,2734.357635
2550.0,4657,2737.808634
740.0,2433,2739.980634
920.0,2945,2742.223636
510.0,3217,2744.909634
1220.0,3425,2747.784634
1480.0,3321,2750.463636
1250.0,2729,2752.516634
690.0,3065,2755.090636
870.0,2953,2757.664635
760.0,3017,2760.796635
1130.0,2593,2763.535634
630.0,3193,2766.411635
700.0,2857,2768.729635
360.0,1345,2769.736634
780.0,2473,2771.780633
460.0,2241,2773.362635
750.0,2537,2775.507635
590.0,2329,2777.076633
650.0,2385,2779.044634
440.0,3065,2781.572634
1460.0,3897,2785.284634
890.0,2689,2787.205634
490.0,2625,2789.517632
1370.0,2921,2792.432635
2270.0,3537,2795.080634
1000.0,2569,2797.145638
1340.0,2537,2799.321635
690.0,2617,2801.268634
830.0,3161,2804.149635
850.0,2633,2806.446635
960.0,3265,2809.096636
750.0,3425,2811.918948
1200.0,2953,2814.348949
790.0,2889,2816.741949
470.0,2561,2818.55195
1060.0,3401,2821.504948
550.0,2297,2823.435948
1870.0,3489,2826.435948
960.0,3561,2828.940948
770.0,2889,2831.222952
1140.0,2865,2833.569948
950.0,2769,2835.529948
290.0,2025,2837.34295
830.0,2625,2839.484949
810.0,3025,2841.55195
660.0,2625,2843.863949
390.0,2281,2845.970949
1160.0,2569,2847.819949
320.0,2337,2849.706951
950.0,3001,2851.793948
1450.0,3377,2854.63395
1400.0,3545,2857.786948
2230.0,3121,2860.415947
1350.0,2625,2863.015948
870.0,2929,2865.159951
1100.0,2897,2867.66695
1380.0,2801,2870.357697
840.0,3089,2872.602697
850.0,3409,2875.320696
490.0,2633,2877.472698
1170.0,2489,2879.288697
2070.0,2985,2881.896697
840.0,3265,2884.510696
360.0,1985,2885.918698
1010.0,2705,2888.254696
890.0,2721,2890.655698
860.0,2785,2892.669696
650.0,2841,2895.108696
850.0,3201,2897.673696
1170.0,4505,2901.771696
270.0,2153,2903.215696
500.0,2929,2905.693696
930.0,3137,2908.522696
1460.0,3489,2911.427698
1240.0,3481,2914.171697
840.0,2921,2916.268078
1390.0,3233,2918.997454
610.0,2585,2921.385454
740.0,3081,2924.234405
410.0,2241,2925.940405
650.0,3065,2928.883423
240.0,1833,2930.096422
1250.0,2657,2932.449423
880.0,2857,2934.837419
2270.0,3833,2937.614419
1270.0,2929,2940.145419
930.0,2673,2942.32842
1120.0,2945,2944.82242
1050.0,3289,2947.319418
600.0,2817,2949.793419
1270.0,3201,2952.723422
350.0,2321,2954.46442
810.0,3137,2957.114419
940.0,3409,2960.098419
1270.0,3105,2962.515419
1200.0,3025,2964.585419
330.0,2353,2966.62342
670.0,3401,2969.605419
980.0,2969,2971.90042
590.0,3489,2974.312419
1090.0,2993,2976.64242
850.0,3081,2979.42942
1220.0,3105,2981.966419
820.0,2873,2984.175421
1250.0,2793,2986.571419
850.0,2585,2989.22342
810.0,3009,2991.53342
2130.0,2929,2994.207421
850.0,3529,2997.172421
1150.0,3881,3000.38942
620.0,2945,3002.94442
1060.0,3937,3006.13242
670.0,2929,3008.18442
1240.0,3721,3011.131419
1320.0,3233,3013.82342
850.0,3473,3016.475421
1130.0,3353,3019.104423
1050.0,3329,3021.521419
640.0,3985,3024.66942
900.0,2697,3026.91642
650.0,3185,3029.398419
1090.0,3145,3032.215419
860.0,2625,3034.028419
1190.0,2713,3036.219419
630.0,2785,3038.712421
690.0,2897,3041.014422
680.0,2561,3043.440419
850.0,3017,3045.913418
930.0,2721,3048.10442
1040.0,2777,3050.729419
920.0,2945,3053.09442
1450.0,2809,3055.017142
750.0,2689,3057.198151
870.0,3169,3060.053166
570.0,2969,3062.180165
2230.0,3633,3065.187166
830.0,2993,3067.640168
760.0,3097,3070.253165
1110.0,3257,3073.114165
720.0,2201,3074.715165
570.0,2865,3077.429163
700.0,3265,3080.764164
570.0,2585,3082.879166
840.0,3001,3085.356278
800.0,3289,3088.119279
650.0,3761,3091.016277
810.0,3337,3093.435276
1300.0,3537,3096.368278
870.0,2289,3098.634278
1240.0,3177,3101.508277
790.0,3473,3104.210278
1530.0,2977,3106.978281
960.0,2361,3109.049279
1380.0,3057,3111.474277
1160.0,4081,3114.80428
690.0,2721,3116.77128
1500.0,3305,3119.449278
810.0,3113,3122.115279
880.0,3593,3125.204286
910.0,2985,3127.349277
790.0,3297,3130.019279
920.0,3393,3132.727278
420.0,2257,3134.635279
260.0,2681,3136.883278
1010.0,2305,3138.950278
800.0,2633,3140.814279
770.0,2785,3143.129841
610.0,2593,3145.595845
660.0,2881,3147.570845
810.0,2689,3149.891847
720.0,3337,3152.547844
560.0,2857,3154.537844
860.0,2833,3157.214849
950.0,3305,3160.118872
1430.0,3585,3163.195873
880.0,2665,3165.097872
640.0,2537,3167.348871
1100.0,3673,3170.648871
680.0,3081,3173.333874
1240.0,2593,3175.194873
1040.0,2833,3177.555872
1060.0,3145,3180.249871
880.0,3249,3183.010872
460.0,2329,3184.746872
1580.0,3417,3187.824875
670.0,4185,3191.181873
960.0,3273,3194.207873
460.0,2601,3195.998873
800.0,3305,3199.298871
870.0,3161,3201.980872
630.0,2633,3204.220873
1100.0,4121,3207.573873
980.0,3097,3209.788874
640.0,2281,3211.813872
860.0,2857,3214.056871
840.0,3001,3216.230871
860.0,2897,3218.596873
650.0,3737,3222.290872
570.0,2393,3224.374871
1210.0,2753,3226.505875
340.0,1857,3228.079873
900.0,2497,3230.029871
1100.0,3553,3232.912872
380.0,2249,3234.858872
670.0,2641,3236.787876
500.0,2121,3238.830873
690.0,2353,3240.680873
460.0,1721,3242.312872
700.0,2913,3244.740871
1040.0,3617,3247.192874
940.0,3073,3249.707873
1310.0,3065,3252.533871
1480.0,2945,3254.982872
570.0,2417,3256.795873
650.0,3097,3259.690872
340.0,1809,3261.240872
620.0,2833,3263.869679
280.0,1993,3265.574678
580.0,2393,3267.332677
370.0,2073,3269.081679
530.0,2985,3271.187677
530.0,2401,3273.295677
800.0,2825,3275.599678
670.0,2521,3277.589678
920.0,3585,3280.697678
590.0,3049,3283.439678
590.0,2801,3285.528679
710.0,3321,3288.227223
660.0,3137,3291.219804
790.0,3785,3294.580804
1200.0,2577,3296.818806
790.0,2649,3298.806802
810.0,2873,3301.144804
1170.0,3089,3303.901805
1190.0,4489,3307.816804
1150.0,2793,3309.657803
620.0,2417,3311.674804
800.0,2721,3314.078803
1240.0,3281,3316.404804
770.0,3897,3319.661807
690.0,3113,3322.399805
950.0,3697,3325.470804
270.0,1961,3327.147804
860.0,3001,3329.523802
1240.0,3065,3332.208804
1380.0,3313,3334.826804
440.0,2193,3336.267807
920.0,2441,3338.269803
810.0,4041,3341.900804
1050.0,4401,3345.583804
880.0,2833,3347.911805
660.0,3225,3350.613805
870.0,3457,3353.447804
1040.0,3377,3356.185805
1250.0,2889,3359.117805
360.0,1873,3360.670805
890.0,3233,3363.304804
2090.0,3177,3366.082804
800.0,3353,3368.778803
1030.0,3353,3371.107803
1240.0,3833,3374.252804
1090.0,2753,3376.62691
690.0,2889,3379.219428
670.0,2569,3381.140428
750.0,2521,3383.277428
880.0,3849,3386.737429
1170.0,2897,3389.236431
680.0,2833,3391.527427
460.0,2185,3393.683429
690.0,3409,3396.728429
760.0,2969,3399.076431
930.0,2897,3401.693429
1050.0,3337,3404.61943
670.0,3809,3408.034432
610.0,2545,3409.893429
1470.0,3585,3412.996429
620.0,2937,3415.354428
530.0,2233,3417.505432
860.0,3145,3419.855428
530.0,2313,3421.828429
1040.0,2945,3424.188429
930.0,2553,3426.083431
700.0,2137,3427.858432
880.0,2921,3430.048431
600.0,2241,3432.048429
690.0,2593,3434.194428
840.0,2801,3436.344429
600.0,2281,3438.546429
1080.0,2993,3441.78743
1200.0,3201,3444.09743
1000.0,2817,3446.492429
930.0,3841,3449.523432
2210.0,2665,3451.822429
870.0,3033,3453.84443
360.0,2001,3455.773429
1220.0,2313,3457.751431
430.0,1809,3459.633429
1000.0,2857,3461.718429
760.0,2665,3463.939428
1170.0,3745,3467.247428
940.0,2705,3469.54043
1260.0,2681,3471.399429
790.0,2673,3473.670429
850.0,2873,3475.994429
880.0,3185,3478.431429
800.0,3113,3480.944429
1450.0,3625,3484.188428
700.0,2481,3486.18743
1080.0,3401,3488.958432
1000.0,3425,3491.438458
850.0,4033,3494.655223
960.0,2769,3497.090225
480.0,2409,3499.114223
760.0,2913,3501.076224
690.0,2801,3503.471225
900.0,2705,3505.786227
840.0,3129,3507.955225
960.0,2905,3510.623224
690.0,2537,3512.962224
960.0,3777,3516.047224
1370.0,3657,3519.854223
800.0,3233,3522.672225
890.0,2433,3524.895225
890.0,2817,3527.271224
1350.0,2921,3529.307226
800.0,3673,3532.377224
690.0,2865,3534.922225
590.0,2377,3536.500227
990.0,3257,3539.110224
620.0,3073,3541.806226
700.0,2897,3544.312225
750.0,2417,3546.107224
830.0,4193,3549.624227
1070.0,3329,3552.382225
1370.0,4377,3555.981224
740.0,3641,3558.982227
1270.0,3369,3561.788226
830.0,2417,3563.657225
670.0,2881,3566.121224
950.0,2697,3568.516225
670.0,2993,3571.007224
770.0,2153,3572.453224
620.0,2993,3575.127054
940.0,2881,3577.509056
1010.0,2945,3580.147053
1340.0,3041,3582.988054
690.0,3049,3585.479053
550.0,2017,3587.188054
1010.0,3521,3590.268054
850.0,2809,3592.543053
870.0,2425,3594.285053
900.0,3609,3597.195053
2130.0,2961,3599.755056
640.0,2705,3602.005053
670.0,2913,3603.949055
830.0,3337,3606.697056
810.0,3513,3610.202054
510.0,2081,3611.630314
940.0,2737,3614.048316
930.0,2617,3616.203305
730.0,3809,3619.423302
930.0,2521,3621.273631
720.0,2577,3623.450632
900.0,3937,3626.794632
700.0,2865,3628.843631
770.0,2313,3630.840631
830.0,2737,3633.138629
660.0,2873,3635.110631
1110.0,2921,3637.49163
720.0,2217,3639.642632
890.0,2793,3641.642631
880.0,3193,3644.33663
850.0,2705,3646.877631
980.0,3041,3649.280629
890.0,3689,3652.23463
440.0,1849,3653.898632
890.0,2945,3656.388633
1220.0,3329,3659.17863
680.0,3577,3662.113631
690.0,2937,3664.50563
2290.0,4137,3668.28463
750.0,2257,3669.934628
700.0,2761,3672.44093
700.0,2697,3674.905931
690.0,3145,3677.597931
900.0,3049,3680.174931
710.0,3009,3682.959931
690.0,3105,3685.60693
990.0,2545,3687.36693
930.0,3105,3689.990696
730.0,2561,3692.237423
660.0,2673,3694.143068
730.0,2617,3696.485069
780.0,2481,3698.873067
930.0,2681,3700.933066
660.0,3345,3703.793066
890.0,2961,3706.319065
740.0,2881,3708.651069
1480.0,3521,3711.367065
370.0,2081,3713.189066
720.0,2953,3715.597065
680.0,2897,3717.867067
700.0,2593,3720.190066
990.0,3297,3723.312067
810.0,2441,3725.117066
680.0,2313,3727.122066
870.0,2857,3729.556066
870.0,3097,3731.659066
1020.0,2969,3734.304066
950.0,3697,3737.394069
1330.0,3041,3739.918066
830.0,3113,3742.174065
650.0,3049,3744.782067
950.0,3177,3747.317066
1060.0,2961,3749.624066
850.0,2041,3751.130067
970.0,3529,3754.197068
940.0,3001,3757.015067
910.0,2465,3759.115068
920.0,2705,3761.735067
650.0,2665,3764.144066
750.0,3689,3767.249065
710.0,3361,3769.630068
670.0,2641,3771.935065
960.0,3625,3774.795065
1110.0,2649,3776.774065
780.0,3129,3779.595065
700.0,2673,3782.118067
1500.0,2993,3784.739065
670.0,3089,3786.939065
650.0,3249,3789.609067
1300.0,3441,3792.627067
630.0,2313,3794.719065
610.0,2321,3796.45207
1420.0,3361,3799.253215
540.0,1809,3800.450215
1510.0,3393,3803.299213
1460.0,2737,3805.736214
870.0,2345,3807.369215
880.0,2297,3809.287214
1600.0,4257,3812.606095
1000.0,2881,3815.165098
1280.0,3097,3817.506159
690.0,3113,3820.127193
650.0,2585,3822.472193
650.0,2665,3824.525192
1010.0,2873,3827.075193
750.0,2977,3829.642194
480.0,2121,3831.118192
730.0,2761,3833.371193
680.0,2857,3836.138193
790.0,2601,3838.212194
1230.0,3305,3840.936193
950.0,3513,3843.688192
730.0,2913,3846.228193
1290.0,2513,3847.919193
760.0,3281,3850.562194
750.0,3153,3853.206195
550.0,1937,3854.775193
830.0,3121,3857.473194
920.0,3777,3860.662193
870.0,3345,3863.776193
1540.0,3129,3866.456193
1270.0,3393,3868.875192
780.0,2897,3871.436193
1430.0,3257,3874.237193
650.0,2001,3875.551193
650.0,2777,3878.029194
860.0,3209,3880.669193
1220.0,3337,3883.426193
980.0,2841,3885.592195
910.0,2929,3888.079197
1240.0,2177,3890.154193
1040.0,3033,3892.483194
1420.0,4017,3895.909193
510.0,1593,3897.615195
930.0,3129,3900.203192
650.0,2025,3902.215194
680.0,3665,3905.533193
670.0,2713,3907.692194
970.0,3257,3909.919195
630.0,2353,3911.861193
1350.0,2593,3913.692192
840.0,2921,3916.170193
670.0,2609,3918.417193
860.0,2601,3920.505195
270.0,1897,3922.339195
630.0,2305,3924.103193
500.0,2561,3926.234194
2090.0,3345,3929.128192
610.0,2513,3931.215916
620.0,2313,3932.812915
620.0,3545,3935.898914
790.0,2649,3938.157914
1180.0,2889,3940.151914
960.0,2793,3942.547915
1280.0,2473,3944.906324
780.0,2713,3946.782324
780.0,3201,3949.473323
620.0,3425,3952.184327
490.0,2033,3953.714325
640.0,3049,3956.355324
450.0,2273,3958.293326
810.0,2777,3960.508436
1460.0,3065,3963.440945
890.0,3193,3966.289948
2080.0,3145,3968.865946
2220.0,2713,3970.714948
1300.0,3033,3973.171946
740.0,3889,3976.48995
420.0,1889,3977.733947
960.0,3537,3980.696947
1170.0,2857,3983.213947
710.0,1953,3984.666946
890.0,2769,3987.371946
750.0,3049,3989.936947
850.0,2705,3992.044947
1040.0,2993,3994.894946
690.0,3017,3997.891946
660.0,2905,4000.355947
1190.0,3737,4003.135946
690.0,4409,4007.167886
750.0,3081,4009.399887
620.0,2625,4011.682887
630.0,2529,4013.883887
780.0,3025,4016.057885
420.0,2233,4018.298886
570.0,2641,4020.257886
830.0,2513,4022.432888
580.0,2353,4024.566887
610.0,2673,4026.562885
600.0,2281,4028.555886
810.0,2601,4030.534887
630.0,3161,4033.160888
1020.0,3649,4036.109889
570.0,2881,4038.803887
730.0,3185,4041.367886
910.0,2553,4043.145888
710.0,2641,4045.319887
860.0,2929,4047.806886
770.0,3329,4050.134886
890.0,3993,4053.217886
720.0,4057,4056.881886
660.0,2833,4059.445887
920.0,3329,4062.578887
810.0,3033,4065.238888
2080.0,3361,4067.629887
1530.0,2913,4070.218885
680.0,3705,4073.311887
770.0,2865,4075.844891
1040.0,2753,4077.932886
990.0,3385,4080.648887
880.0,3233,4083.261886
1160.0,2857,4085.530888
790.0,3361,4087.948886
810.0,2553,4090.176888
590.0,2137,4092.079889
550.0,2785,4094.038887
600.0,2657,4096.614886
810.0,2793,4099.018885
1180.0,3273,4101.284886
930.0,3177,4103.830887
770.0,3361,4106.685446
990.0,3425,4109.602448
900.0,3473,4112.458447
520.0,2233,4113.995447
610.0,2729,4116.370448
530.0,2113,4118.059448
570.0,2505,4120.333449
1020.0,3825,4123.565445
680.0,2673,4125.784447
540.0,2057,4127.324446
1090.0,2897,4129.855449
570.0,2545,4131.615447
1030.0,3297,4134.329447
600.0,2593,4136.769448
910.0,3089,4139.249446
560.0,2145,4140.965447
650.0,3361,4143.816446
570.0,2145,4145.449448
570.0,2153,4147.430447
1010.0,3953,4150.523979
590.0,3433,4153.322947
870.0,2753,4155.621935
700.0,2593,4158.043169
970.0,3465,4161.191211
840.0,2521,4163.216226
1090.0,3281,4166.080716
830.0,2713,4168.496716
630.0,2289,4170.080716
780.0,3537,4173.062719
2240.0,2529,4175.462717
1230.0,2993,4178.075716
480.0,2265,4179.738716
880.0,2641,4181.968718
850.0,2313,4183.789718
750.0,2825,4186.606716
800.0,3009,4189.127717
1380.0,2929,4191.677716
1340.0,2937,4193.990716
1090.0,2993,4196.552716
1040.0,2553,4198.788717
1240.0,2673,4200.660716
920.0,2601,4202.901716
1560.0,2721,4204.702716
1300.0,3009,4207.146717
1050.0,3017,4209.600716
720.0,3025,4212.137716
1090.0,3449,4214.899718
930.0,3009,4217.044715
940.0,3025,4219.712716
710.0,2897,4222.033716
1000.0,4897,4225.813716
870.0,3273,4228.796717
1270.0,3617,4231.589717
780.0,3169,4233.971716
1310.0,3137,4236.489716
690.0,2433,4238.767717
1980.0,3505,4242.008716
870.0,2577,4243.884716
910.0,2865,4246.429716
950.0,3233,4249.085717
700.0,2529,4250.781716
970.0,2801,4253.006716
1330.0,3305,4255.738717
900.0,3769,4258.936716
1370.0,3041,4261.052718
1290.0,3073,4263.484718
440.0,1897,4265.262715
1080.0,2945,4267.524715
1300.0,2905,4270.034717
1540.0,2913,4272.469716
760.0,4289,4275.997716
900.0,3153,4278.938717
810.0,3097,4281.299716
880.0,2393,4283.364715
720.0,2753,4285.779716
1050.0,3729,4288.811717
1170.0,2297,4291.127717
1010.0,2561,4293.422716
740.0,2473,4295.367716
870.0,2729,4297.806717
2160.0,3441,4300.751717
1430.0,3377,4303.734717
950.0,2865,4305.784716
970.0,2609,4308.004716
1290.0,3289,4310.675717
700.0,2545,4312.501716
680.0,2593,4314.756716
700.0,3193,4317.526716
890.0,2633,4319.489716
860.0,2849,4322.14272
690.0,2697,4324.480716
1100.0,3105,4326.587027
880.0,3441,4329.3333
810.0,2929,4331.896301
1260.0,3089,4334.5053
800.0,2977,4336.8133
660.0,2681,4339.198301
470.0,2009,4341.169302
1090.0,2873,4343.265303
1490.0,3081,4345.8053
670.0,2881,4348.554299
1160.0,3105,4350.68852
700.0,2401,4353.045962
590.0,2081,4354.984966
880.0,2849,4357.370965
610.0,2217,4359.286963
920.0,3993,4362.939964
470.0,2233,4364.675965
950.0,3121,4367.357964
690.0,4457,4371.058964
800.0,3705,4374.140966
1340.0,3409,4377.150963
520.0,2113,4378.635963
500.0,2305,4380.604964
870.0,2785,4383.138964
950.0,3313,4385.540963
1950.0,3249,4388.448965
1060.0,4025,4391.886964
630.0,2657,4394.351962
560.0,2097,4396.131964
360.0,1961,4398.381963
470.0,2353,4400.377963
900.0,3217,4403.133963
480.0,2593,4405.238963
960.0,2561,4407.014965
650.0,2625,4409.276963
550.0,2177,4411.180964
850.0,2841,4413.368964
900.0,3073,4415.965963
550.0,1945,4417.438964
1320.0,3041,4420.147963
940.0,3297,4423.107965
770.0,2849,4425.600962
460.0,1937,4427.037964
1180.0,3049,4429.648964
470.0,1905,4431.199964
1030.0,3625,4434.231966
950.0,3281,4437.133963
720.0,2433,4439.126964
460.0,2849,4441.035964
850.0,2865,4443.466964
270.0,1665,4444.644966
1480.0,3193,4447.187963
520.0,2041,4448.880963
660.0,2801,4450.864964
680.0,3297,4453.713964
920.0,2785,4456.213963
880.0,3017,4458.411963
810.0,2025,4460.536964
720.0,2713,4463.368963
1120.0,2737,4465.379963
500.0,1841,4467.060964
460.0,1809,4468.497964
570.0,2073,4470.232963
670.0,2889,4472.352962
660.0,2705,4474.939965
510.0,1961,4476.613963
700.0,2897,4478.985964
1070.0,3025,4481.633963
880.0,2977,4484.334965
860.0,2777,4486.502964
970.0,3073,4489.031963
700.0,2289,4491.129963
870.0,2977,4493.395964
980.0,2713,4496.009962
990.0,3241,4498.622967
610.0,2833,4500.837962
1680.0,3369,4503.984962
630.0,2217,4506.125965
2110.0,3089,4508.578963
600.0,2025,4509.947965
570.0,2465,4512.145963
560.0,1905,4513.452966
670.0,3225,4516.204964
950.0,3041,4518.570963
520.0,2065,4520.149963
1480.0,3385,4523.049967
520.0,2129,4524.707964
870.0,2969,4527.299963
850.0,2737,4529.617963
910.0,3041,4532.181966
510.0,2121,4533.903963
670.0,2105,4535.976964
520.0,1905,4537.383965
1380.0,2841,4539.965963
530.0,2665,4541.886963
470.0,1697,4543.461963
470.0,1609,4544.662962
1380.0,2609,4546.848964
2310.0,3425,4549.482963
1470.0,4033,4552.788966
870.0,2921,4555.435515
1250.0,3201,4558.460513
970.0,3257,4561.390513
450.0,2081,4563.129512
1190.0,3281,4565.832514
930.0,3073,4568.408514
1310.0,2793,4570.623514
960.0,4161,4574.298512
480.0,2801,4576.257513
1070.0,3961,4579.393514
880.0,2417,4581.434512
480.0,1849,4582.858511
930.0,3073,4585.398515
870.0,2505,4587.618515
700.0,2305,4589.261512
820.0,4513,4592.844516
940.0,3425,4595.986511
760.0,2681,4598.584514
620.0,2177,4600.366513
400.0,2185,4602.412512
1530.0,3625,4605.408512
1080.0,2577,4607.55051
530.0,2201,4609.816511
800.0,2753,4612.421511
860.0,2713,4614.435513
1270.0,2841,4616.797513
520.0,2129,4618.346512
1130.0,3217,4621.192513
770.0,3257,4623.949512
720.0,2529,4626.049512
950.0,3481,4628.409513
740.0,2481,4630.533512
840.0,3409,4633.368512
580.0,2377,4635.539512
1500.0,3145,4637.895514
770.0,2273,4639.848511
800.0,2353,4641.523121
600.0,2113,4643.48802
690.0,3121,4646.118021
950.0,3377,4648.40802
1410.0,2849,4650.768939
670.0,2441,4653.246688
1220.0,4457,4657.169665
950.0,3457,4660.403161
