#{"t_start": 1745049255.1946304, "env_id": "MsPacmanNoFrameskip-v4"}
r,l,t
1310.0,2865,5789.857318
1300.0,2433,5795.754122
1370.0,2449,5801.551411
370.0,1633,5805.483531
540.0,2625,5811.704911
420.0,2009,5816.499136
660.0,2049,5821.396387
830.0,3297,5829.134381
300.0,1753,5833.263973
720.0,2233,5838.58783
1100.0,3265,5846.461966
620.0,2529,5852.501087
670.0,2657,5858.960507
600.0,2345,5864.579415
570.0,2345,5870.181981
500.0,1705,5874.275229
410.0,1657,5878.09155
420.0,1665,5882.052718
870.0,2737,5888.660608
930.0,3025,5895.872151
490.0,1857,5900.44912
650.0,2329,5906.30966
790.0,2609,5912.554427
1380.0,3705,5921.505856
470.0,1785,5925.865119
570.0,2025,5930.73625
450.0,1881,5935.153346
580.0,2617,5941.332962
680.0,2625,5947.731906
650.0,3313,5955.716961
340.0,1721,5959.787294
520.0,1873,5964.298234
720.0,3257,5972.050518
720.0,2553,5977.913402
650.0,3201,5985.194584
430.0,1889,5989.443025
390.0,1657,5993.128265
1460.0,2937,5999.889486
1020.0,2321,6005.127696
2150.0,2689,6011.223458
690.0,2841,6017.734936
1230.0,3113,6024.877958
600.0,2073,6029.554291
870.0,2641,6035.567904
930.0,2881,6042.103076
370.0,1505,6045.50443
1320.0,2609,6051.387227
370.0,1737,6055.323126
720.0,2345,6060.683699
1230.0,3049,6067.510167
1700.0,3913,6076.333355
590.0,1721,6080.250039
410.0,1697,6084.217518
750.0,2569,6090.060132
420.0,1633,6093.729464
760.0,2585,6099.661624
740.0,2521,6105.397062
2350.0,3353,6113.042784
480.0,1561,6116.611868
2170.0,3353,6124.194225
1250.0,3041,6131.126112
1100.0,3609,6139.371566
1050.0,3641,6147.624597
760.0,3025,6154.504562
390.0,1553,6158.054034
370.0,1953,6162.386773
490.0,1985,6166.865306
930.0,2985,6173.629604
380.0,1665,6177.43606
610.0,1953,6181.817976
750.0,2913,6188.460706
1140.0,2433,6193.917175
540.0,1817,6198.016805
470.0,1745,6201.984033
530.0,2145,6206.947634
820.0,2817,6213.302989
750.0,2905,6220.012703
560.0,1985,6224.545295
730.0,2409,6229.984699
970.0,2465,6235.562501
1930.0,3113,6242.890628
880.0,2681,6249.193072
1340.0,2713,6255.658554
710.0,2049,6260.546673
1020.0,3481,6268.988929
820.0,2977,6276.107881
570.0,2129,6281.124709
600.0,2025,6285.956098
540.0,2321,6291.453436
640.0,2249,6296.83915
1470.0,3041,6304.101476
570.0,2121,6308.936348
410.0,1713,6312.833196
380.0,1769,6316.844013
1430.0,3057,6323.851759
260.0,1329,6326.865032
480.0,2353,6332.294419
1030.0,3257,6339.763558
750.0,2473,6345.395885
390.0,1993,6349.944958
660.0,2201,6354.950055
1730.0,3313,6362.360477
1410.0,3169,6369.52793
570.0,2257,6374.695348
530.0,1793,6378.80051
490.0,1817,6383.023072
670.0,1993,6387.590428
380.0,2033,6392.156404
930.0,2945,6398.922369
1110.0,3385,6406.656208
450.0,2121,6411.438673
200.0,1425,6414.630171
300.0,1753,6418.56955
1400.0,3057,6425.550321
830.0,2393,6430.951314
980.0,3569,6439.084709
810.0,2905,6445.65636
1960.0,3585,6453.781575
700.0,2201,6458.833522
560.0,2241,6463.900987
700.0,2625,6469.898733
320.0,1569,6473.448045
700.0,2609,6479.353303
980.0,3585,6487.579056
820.0,2401,6493.151011
420.0,1633,6496.942445
900.0,2921,6503.59184
300.0,1329,6506.595449
320.0,1473,6509.947263
190.0,1225,6512.703989
600.0,2065,6517.348097
800.0,2609,6523.290521
1350.0,4793,6534.304539
700.0,2449,6539.808761
430.0,2153,6544.63762
1260.0,2505,6550.302263
650.0,2505,6556.086631
890.0,2857,6562.668597
790.0,2481,6568.369899
960.0,2937,6575.067125
560.0,2417,6580.615049
830.0,2985,6587.364058
430.0,1441,6590.631524
270.0,1641,6594.314878
1400.0,2697,6600.664613
320.0,1601,6604.54499
550.0,1993,6609.403811
510.0,1889,6614.093966
810.0,2721,6620.797391
580.0,2209,6626.360969
1280.0,4065,6636.295698
760.0,2265,6641.656933
690.0,2057,6646.633678
810.0,3065,6653.821969
500.0,2081,6658.807608
870.0,3473,6667.053567
630.0,2417,6672.87589
560.0,2129,6678.042979
530.0,1817,6682.428098
580.0,2529,6688.567345
360.0,1649,6692.452086
440.0,2097,6697.665689
1170.0,3241,6705.575667
900.0,3097,6712.979556
1270.0,2729,6719.429155
1360.0,3073,6726.962333
1270.0,2657,6733.462126
880.0,2361,6739.131846
690.0,2913,6746.162215
490.0,1673,6750.092777
420.0,1633,6754.060874
280.0,1561,6757.856837
940.0,2361,6763.476685
470.0,1793,6767.85826
600.0,2505,6773.88959
1400.0,2905,6780.890977
1090.0,2489,6786.854422
740.0,2553,6792.989194
500.0,1681,6797.036269
1820.0,3609,6805.651957
890.0,3265,6813.584438
330.0,1497,6817.183931
770.0,2321,6822.82035
1390.0,4105,6832.717848
400.0,1697,6836.847227
2650.0,3697,6845.713506
680.0,2201,6850.986373
730.0,2841,6857.719115
380.0,1633,6861.811116
410.0,1825,6866.195471
370.0,1505,6869.810235
630.0,2521,6875.742801
510.0,1841,6880.143928
560.0,2977,6887.325833
900.0,3017,6894.759025
480.0,2057,6899.74196
430.0,1913,6904.281878
520.0,1969,6908.982874
510.0,1809,6913.321522
600.0,2409,6919.212065
430.0,1769,6923.454358
460.0,1905,6928.161519
430.0,1977,6932.951731
1080.0,2633,6939.351077
920.0,3265,6947.2833
290.0,1633,6951.138865
360.0,1993,6955.918491
780.0,4097,6965.893993
440.0,1777,6970.213439
390.0,1569,6974.020115
600.0,2337,6979.628824
550.0,2169,6984.844713
830.0,2593,6991.148735
380.0,1625,6995.160255
1110.0,3553,7003.727339
810.0,3617,7012.34401
630.0,2337,7017.980986
530.0,2529,7024.05577
380.0,1649,7028.04122
350.0,1761,7032.2358
730.0,2289,7037.656007
890.0,2905,7044.78535
630.0,1793,7049.430853
430.0,1969,7054.235793
660.0,2689,7060.651692
580.0,2065,7065.403754
550.0,1993,7069.91922
330.0,1537,7073.514736
710.0,2265,7078.618121
1370.0,4001,7087.609829
650.0,1889,7091.916704
980.0,2953,7098.696481
680.0,2041,7103.412595
490.0,2217,7108.347335
930.0,2785,7114.664075
460.0,2001,7119.277099
710.0,2185,7124.209722
760.0,3177,7131.456575
1050.0,2945,7138.156009
400.0,1569,7141.74099
690.0,2345,7147.068144
1250.0,2601,7153.024146
900.0,2673,7159.105278
460.0,1769,7163.129114
540.0,2009,7167.823743
2230.0,3425,7175.688619
2120.0,2529,7181.435549
550.0,2105,7186.254032
2220.0,2657,7192.371411
420.0,1665,7196.23489
1040.0,2593,7202.186231
610.0,2529,7207.967381
510.0,1905,7212.231314
680.0,2401,7217.764041
280.0,1457,7221.063705
600.0,2041,7225.684699
420.0,2337,7230.982805
1090.0,2809,7237.380092
1600.0,3673,7245.707035
590.0,2137,7250.773454
560.0,2057,7255.709185
1470.0,3177,7263.252953
750.0,2353,7268.907509
1030.0,3681,7277.668985
1100.0,3913,7286.95525
950.0,2953,7294.204082
530.0,2729,7300.822719
620.0,2825,7307.640239
890.0,2369,7313.384814
580.0,2817,7320.15088
300.0,1641,7324.185528
430.0,1705,7328.132232
930.0,2129,7332.967609
2070.0,3689,7341.450613
450.0,1841,7345.665946
1130.0,3113,7352.664286
530.0,2017,7357.267065
850.0,2289,7362.489277
1000.0,2609,7368.569417
480.0,1857,7372.810478
1190.0,2665,7379.005473
400.0,1657,7382.828689
1290.0,3289,7390.378189
710.0,2145,7395.367134
260.0,1505,7398.806725
740.0,2561,7404.622718
1120.0,2969,7411.505143
2090.0,4105,7420.839461
850.0,3553,7428.836604
400.0,1825,7432.970353
590.0,2089,7437.751585
450.0,1657,7441.451265
820.0,2873,7448.033471
820.0,3105,7455.154098
550.0,2321,7460.441726
430.0,1969,7465.057649
1310.0,3593,7473.37077
1090.0,2745,7479.629395
910.0,2753,7485.919102
440.0,2137,7490.812616
1490.0,3905,7499.760343
540.0,1873,7504.209774
1050.0,2697,7510.659258
460.0,2137,7515.791696
1360.0,3137,7523.346274
540.0,2137,7528.541319
770.0,2785,7535.153648
590.0,1945,7539.90701
830.0,2225,7545.134062
1290.0,2745,7551.706418
540.0,2113,7556.66943
320.0,2129,7561.787568
820.0,2721,7568.294987
470.0,1881,7572.883267
1230.0,4121,7582.524928
560.0,2065,7587.367073
590.0,3089,7594.464521
630.0,2137,7599.357024
550.0,2113,7604.24622
1830.0,3697,7612.645128
1220.0,3553,7620.887894
420.0,2145,7625.766068
1690.0,3801,7634.60982
1030.0,3793,7643.556663
670.0,2257,7648.990542
980.0,3345,7657.096744
740.0,2513,7663.248723
510.0,1865,7667.721784
1580.0,4153,7677.585473
1000.0,2713,7683.96927
690.0,2273,7689.435551
670.0,2417,7695.258462
510.0,2537,7701.035438
350.0,1993,7705.588897
990.0,4265,7715.45064
1040.0,3689,7723.992575
290.0,1249,7726.853997
1030.0,2769,7733.197294
650.0,2609,7739.193535
1140.0,2897,7745.727625
760.0,2969,7752.544957
1850.0,4057,7762.679552
770.0,3121,7770.411829
1100.0,2561,7777.226597
1290.0,3449,7785.671256
570.0,2049,7790.50375
640.0,2257,7795.872676
490.0,1785,7800.170548
670.0,2513,7806.188519
520.0,1729,7810.351089
580.0,2193,7815.635899
750.0,2337,7821.251472
380.0,1505,7824.942553
1300.0,3265,7832.918087
850.0,2713,7839.667009
750.0,3241,7847.464259
540.0,2145,7852.563856
920.0,2921,7859.646168
650.0,2561,7865.795179
770.0,3281,7873.777791
440.0,1889,7878.293629
190.0,1601,7882.10956
810.0,2529,7888.342604
210.0,1113,7891.091822
460.0,1545,7894.816035
620.0,2081,7899.890536
300.0,1497,7903.390177
400.0,1729,7907.592702
1120.0,3481,7916.053932
320.0,1561,7919.854682
710.0,2329,7925.427621
1800.0,2945,7932.486229
460.0,1937,7937.037633
430.0,1793,7941.202951
670.0,2993,7948.15094
760.0,3401,7955.895142
760.0,2489,7961.53231
280.0,1417,7964.846619
350.0,1793,7968.95486
530.0,2177,7973.886041
420.0,1889,7978.196994
1150.0,4065,7987.48114
510.0,1985,7992.065205
450.0,1961,7996.595306
1530.0,2561,8002.788187
1260.0,3497,8011.177685
490.0,2353,8016.525021
320.0,1313,8019.628399
860.0,2897,8026.258935
1250.0,3281,8033.724921
980.0,3097,8040.751906
1490.0,3097,8047.754362
620.0,3153,8054.95402
620.0,2369,8060.437081
700.0,2497,8066.23665
450.0,1897,8070.564146
610.0,2777,8076.91702
610.0,2153,8081.933131
910.0,2353,8087.565836
740.0,2513,8093.468653
390.0,1553,8097.016565
440.0,2465,8102.898735
1340.0,2953,8109.812884
520.0,1889,8114.263855
610.0,2593,8120.364942
490.0,2129,8125.528472
310.0,1281,8128.619697
570.0,2233,8133.996046
640.0,2833,8140.908704
480.0,2217,8146.242852
390.0,1697,8150.350832
690.0,2617,8156.531072
580.0,2257,8161.971225
970.0,2785,8168.688541
720.0,3001,8176.10402
460.0,1777,8180.15618
1070.0,4521,8190.910074
920.0,2865,8198.085085
700.0,2561,8204.169236
1180.0,4273,8214.349188
1770.0,3545,8223.015136
640.0,2217,8228.097276
760.0,2361,8233.523036
230.0,1705,8237.458892
770.0,2969,8244.328417
1000.0,2409,8249.894439
490.0,1625,8253.695656
1730.0,3473,8261.709361
470.0,2065,8266.501644
1290.0,2841,8272.992662
550.0,1937,8277.386522
480.0,2033,8282.075369
410.0,1617,8285.757575
1250.0,3209,8293.088038
1180.0,2761,8299.404484
1870.0,3825,8308.255977
980.0,3153,8315.452567
1790.0,4785,8326.319304
520.0,1889,8330.616999
780.0,3049,8337.589699
830.0,2705,8343.698702
320.0,1569,8347.342487
1180.0,2497,8353.098836
910.0,2849,8359.513191
770.0,2393,8365.05147
700.0,2681,8371.560207
350.0,1593,8375.478222
430.0,2449,8381.346865
490.0,1745,8385.561428
620.0,2257,8390.892471
1260.0,4017,8400.507418
350.0,2065,8405.393987
350.0,1729,8409.539887
1100.0,4097,8419.53891
540.0,1889,8424.088118
780.0,2761,8430.829507
660.0,2697,8437.30656
770.0,2809,8444.072958
530.0,2657,8450.534944
330.0,1721,8454.603575
740.0,3073,8462.03491
220.0,1513,8465.736275
590.0,2113,8470.761422
1200.0,2905,8477.833228
450.0,1945,8482.532473
810.0,2729,8489.073673
560.0,2369,8494.797741
600.0,2001,8499.523972
380.0,1649,8503.429388
620.0,3025,8510.656291
780.0,2545,8516.826068
1320.0,3689,8525.424888
440.0,2673,8531.592744
890.0,2937,8538.331865
900.0,3105,8545.541391
750.0,2745,8551.804389
610.0,2297,8557.087105
1400.0,3217,8564.466801
780.0,2473,8570.150643
950.0,4049,8579.403654
600.0,2065,8584.084375
660.0,2897,8590.799292
890.0,2497,8596.550834
440.0,2121,8601.351493
770.0,2465,8606.949113
330.0,1305,8609.876656
520.0,2233,8615.016333
930.0,2961,8621.811643
600.0,2305,8627.058173
630.0,2465,8632.778867
600.0,2409,8638.277434
1010.0,3865,8646.996264
830.0,2553,8652.748957
570.0,1921,8657.149781
2480.0,4225,8666.843551
1020.0,3465,8674.856137
510.0,2009,8679.337663
800.0,2561,8685.170167
1120.0,3713,8693.65162
1150.0,2745,8699.901899
390.0,2081,8704.636421
740.0,2065,8709.317973
340.0,1873,8713.552719
510.0,1961,8718.068446
950.0,2561,8724.158829
470.0,2033,8729.047829
2030.0,2361,8734.613695
550.0,1849,8738.947035
1460.0,4289,8749.214422
950.0,3353,8757.338076
1000.0,2761,8764.010072
650.0,2665,8770.259076
470.0,1865,8774.658423
820.0,2529,8780.843752
570.0,2577,8786.996642
640.0,2737,8793.293032
730.0,2545,8799.387791
1140.0,3073,8806.887486
430.0,2225,8812.320075
530.0,2177,8817.586452
1290.0,2521,8823.634872
1890.0,3705,8832.502842
650.0,2713,8838.927709
850.0,3017,8846.231734
480.0,1945,8850.923607
2170.0,4361,8861.780258
290.0,1249,8864.879733
1020.0,3673,8873.646146
710.0,2913,8880.728117
520.0,1961,8885.379556
720.0,3377,8893.426072
450.0,1969,8898.094259
1120.0,3025,8905.122967
370.0,2289,8910.352486
720.0,2137,8915.15835
460.0,1849,8919.294281
710.0,2545,8925.072147
550.0,2145,8929.956685
570.0,2233,8935.038641
920.0,3177,8942.408002
1430.0,3209,8949.861354
550.0,1937,8954.300999
580.0,1905,8958.650622
590.0,2625,8964.451776
740.0,2401,8969.899157
470.0,2225,8974.865181
340.0,1785,8978.964535
660.0,2553,8984.813799
530.0,2401,8990.326339
760.0,2801,8996.728952
660.0,2457,9002.344783
800.0,2513,9008.077789
410.0,2025,9012.662676
790.0,2585,9018.612131
460.0,1961,9023.23664
520.0,2145,9028.191431
870.0,3601,9036.338248
400.0,2009,9040.907869
560.0,1945,9045.289182
390.0,2145,9050.208918
1030.0,4009,9059.433568
570.0,2649,9065.560114
1020.0,3169,9072.698576
350.0,1457,9076.055659
540.0,1945,9080.502367
390.0,2001,9085.203559
520.0,1913,9089.5999
380.0,2297,9094.794371
600.0,1977,9099.295098
1230.0,3737,9107.914541
1010.0,2993,9114.787338
580.0,2161,9119.845348
1090.0,4593,9130.344463
490.0,2209,9135.441055
1080.0,3257,9142.813182
700.0,2697,9148.885576
580.0,1953,9153.291506
480.0,2209,9158.29108
530.0,2481,9163.944755
540.0,2329,9169.290946
820.0,2993,9176.134969
200.0,1585,9179.75299
440.0,1665,9183.591268
790.0,2105,9188.357755
1030.0,3737,9196.973716
620.0,2193,9202.051831
1170.0,3377,9209.817353
310.0,1569,9213.302072
580.0,2033,9217.96106
1110.0,3793,9226.603365
1220.0,3993,9235.732485
500.0,2321,9241.145766
610.0,1977,9245.861907
410.0,2081,9250.797707
980.0,3145,9258.25913
1110.0,3001,9265.547414
590.0,2569,9271.692615
440.0,2169,9276.851021
620.0,3001,9283.984704
280.0,1817,9288.390516
890.0,3169,9296.00621
920.0,3305,9303.671666
570.0,2577,9309.470856
660.0,2433,9315.10712
580.0,2265,9320.31208
530.0,2073,9325.176131
540.0,2297,9330.451571
290.0,1377,9333.587823
1230.0,2865,9340.43729
400.0,2065,9345.433012
460.0,1929,9350.087537
1260.0,3345,9358.179153
740.0,2097,9363.248902
430.0,2033,9368.27984
490.0,1721,9372.346309
510.0,1841,9376.712649
700.0,2233,9382.099725
1280.0,2857,9389.035001
910.0,4185,9398.725857
860.0,2825,9405.046671
620.0,2017,9409.691065
1050.0,3321,9417.275403
510.0,1913,9421.644926
290.0,1857,9425.87219
390.0,1865,9430.198239
950.0,2745,9436.470866
440.0,1945,9440.972688
850.0,2513,9446.738555
880.0,2081,9451.549107
560.0,1993,9456.157582
550.0,2433,9461.685601
620.0,2369,9467.096696
460.0,2073,9471.899605
1480.0,4361,9481.932942
640.0,2201,9486.998985
810.0,2969,9493.797862
320.0,1801,9497.94748
660.0,3041,9505.311909
310.0,1641,9509.149513
710.0,2697,9515.553985
640.0,2993,9522.59211
1040.0,3033,9529.580564
600.0,2401,9535.176637
500.0,1953,9539.740375
1520.0,3313,9547.514079
510.0,2361,9552.90913
910.0,2473,9558.624291
620.0,1857,9562.810664
530.0,2025,9567.423429
370.0,1705,9571.253171
510.0,1857,9575.488518
680.0,3449,9583.453492
650.0,2281,9588.616001
650.0,2489,9594.266676
890.0,3225,9601.715677
360.0,1513,9605.133923
510.0,2385,9610.715772
900.0,3217,9618.049698
600.0,2209,9623.113302
930.0,2537,9628.940393
360.0,1625,9632.661725
670.0,2289,9637.812159
950.0,2641,9643.87949
550.0,2097,9648.656664
1120.0,3121,9655.77783
570.0,2201,9660.813308
440.0,1849,9665.108711
800.0,2785,9671.598153
330.0,1609,9675.293726
510.0,2089,9680.112715
1440.0,2881,9686.637703
550.0,1793,9690.736964
600.0,2201,9695.788556
790.0,2753,9702.269157
1580.0,4177,9712.335066
350.0,1777,9716.52377
370.0,2073,9721.496436
480.0,1761,9725.781424
910.0,2425,9731.415298
430.0,1945,9735.814438
1150.0,3057,9742.930309
640.0,2305,9748.330633
430.0,1529,9751.964748
600.0,2009,9756.892395
660.0,2393,9762.811316
460.0,1761,9767.17818
1100.0,2737,9773.522236
410.0,2041,9778.233574
400.0,1809,9782.426414
540.0,2009,9787.091164
860.0,2921,9793.876167
610.0,2609,9799.914818
500.0,1961,9804.437621
290.0,1497,9808.07182
510.0,2401,9813.737566
1600.0,3465,9822.046318
590.0,2153,9827.101951
780.0,2889,9834.137852
400.0,1625,9838.004583
2100.0,2777,9844.816659
730.0,2425,9850.541596
790.0,3209,9858.215289
550.0,1929,9862.89779
820.0,3129,9870.475816
740.0,2945,9877.668453
720.0,2689,9884.178738
470.0,1761,9888.428008
600.0,2817,9895.302505
250.0,1537,9898.829481
400.0,1809,9903.159129
620.0,2129,9908.390609
550.0,1849,9912.83051
1070.0,3089,9920.311102
430.0,2177,9925.589681
1390.0,3145,9933.19434
380.0,2049,9938.038012
430.0,1769,9942.256691
570.0,2177,9947.672543
1240.0,2369,9953.469627
960.0,3641,9962.303865
950.0,2833,9968.800982
720.0,2337,9974.016353
950.0,2233,9979.097456
1180.0,3497,9987.501436
1180.0,3257,9995.198251
480.0,2073,10000.445562
470.0,1985,10005.000443
610.0,2457,10010.613963
510.0,1785,10014.847901
500.0,1945,10019.475702
440.0,1889,10024.06001
350.0,1641,10028.054676
400.0,1585,10031.758756
1010.0,2641,10037.724575
530.0,1761,10041.732374
530.0,1857,10045.929353
950.0,3713,10054.48036
600.0,2137,10059.325569
1080.0,2897,10065.910227
1120.0,3777,10074.487929
540.0,2209,10079.651892
1830.0,3833,10088.453824
350.0,1633,10092.150712
620.0,1985,10096.633463
970.0,2649,10102.800686
450.0,1617,10106.515041
1070.0,2977,10113.283135
1360.0,3729,10121.746292
530.0,1849,10125.963679
530.0,2129,10130.897396
770.0,2281,10136.403596
780.0,3473,10144.787169
710.0,2977,10151.859646
660.0,2849,10158.575212
770.0,2993,10165.374528
520.0,2657,10171.40699
1340.0,2377,10176.806108
680.0,2513,10182.472294
240.0,1873,10186.755008
840.0,3153,10193.93753
1820.0,4609,10204.522032
1170.0,3513,10212.465979
710.0,2809,10218.8704
380.0,1505,10222.32185
1070.0,2097,10227.120093
520.0,2009,10231.69921
840.0,2697,10237.799385
420.0,1905,10242.114211
370.0,1385,10245.315764
550.0,2473,10250.946297
600.0,1937,10255.289182
750.0,2345,10260.626303
430.0,2073,10265.342923
650.0,2377,10270.843818
350.0,1801,10274.961739
720.0,3057,10281.859148
580.0,1873,10286.226991
400.0,1801,10290.425933
1100.0,3929,10299.459986
900.0,2417,10304.933642
730.0,2521,10310.692058
1070.0,3313,10318.204207
950.0,3345,10325.790219
560.0,1817,10330.123591
530.0,1817,10334.506779
730.0,2481,10340.416548
530.0,1977,10344.985436
930.0,2617,10351.231824
440.0,2729,10357.634897
760.0,2769,10363.932699
770.0,2497,10369.563934
420.0,2081,10374.267009
1260.0,3393,10382.043923
700.0,2009,10386.612608
390.0,1729,10390.61274
1120.0,2129,10395.508457
1620.0,3609,10403.775679
700.0,2169,10408.692308
620.0,2305,10413.908445
490.0,2193,10418.890778
890.0,2841,10425.443592
990.0,3041,10432.37526
1130.0,3449,10440.238084
490.0,2113,10444.987566
390.0,1985,10449.453467
430.0,1785,10453.593318
1100.0,2793,10460.028954
1670.0,3753,10468.699938
870.0,3129,10475.816592
490.0,1729,10479.717832
1150.0,3201,10487.16528
330.0,1729,10491.074414
670.0,2097,10495.907403
1820.0,5321,10508.174829
440.0,1897,10512.547986
530.0,2105,10517.580426
610.0,2329,10523.213032
1480.0,3153,10530.737892
960.0,3009,10537.862913
600.0,2393,10543.626983
1040.0,2617,10550.29978
1940.0,3201,10558.126574
750.0,2881,10565.054864
780.0,2961,10571.743674
560.0,2057,10576.452208
710.0,2009,10581.056483
1460.0,4129,10590.550225
350.0,1929,10595.068825
1170.0,3641,10603.451189
710.0,3137,10610.633107
500.0,1713,10614.550949
2640.0,3417,10622.291657
640.0,2449,10627.830462
700.0,2609,10633.898293
630.0,1953,10638.430486
790.0,2953,10645.538048
310.0,1457,10649.091119
1070.0,3849,10658.153673
240.0,1249,10661.131748
730.0,2713,10667.676606
720.0,2681,10674.157121
770.0,2825,10680.889754
470.0,2193,10686.238975
420.0,1841,10690.742411
450.0,1713,10694.873187
450.0,2041,10699.751629
2050.0,2361,10705.68767
590.0,2481,10711.718851
470.0,1569,10715.492701
580.0,2297,10721.121754
360.0,1649,10725.119039
640.0,2041,10730.093341
630.0,2217,10735.517892
580.0,1945,10740.148446
530.0,1985,10744.897956
660.0,2289,10750.397123
400.0,2033,10755.140184
790.0,2385,10760.832611
390.0,1529,10764.477906
450.0,1761,10768.736691
430.0,1633,10772.576191
960.0,3529,10780.813729
720.0,2697,10787.076961
1440.0,3025,10794.04424
520.0,2033,10798.696797
520.0,1841,10802.928607
770.0,2777,10809.201045
480.0,1977,10813.699611
620.0,2249,10818.809758
320.0,1769,10822.836841
400.0,1825,10827.081287
1160.0,2457,10832.718622
550.0,2433,10838.349943
1370.0,2769,10844.773054
340.0,1809,10848.90834
450.0,1769,10852.901552
560.0,1753,10856.918876
360.0,1777,10861.050327
380.0,1913,10865.495984
1070.0,2513,10871.299732
340.0,1545,10874.751466
160.0,1401,10877.946784
420.0,2161,10882.932451
400.0,2017,10887.579149
340.0,1433,10890.882741
450.0,2073,10895.627749
1140.0,3265,10903.376925
310.0,1593,10907.076247
540.0,2377,10912.561403
1790.0,4177,10922.107769
410.0,1665,10925.947583
1180.0,3425,10933.77298
410.0,2017,10938.354148
1180.0,3185,10945.807704
490.0,1889,10950.104072
420.0,1825,10954.253484
1170.0,2665,10960.270658
1560.0,4001,10969.434499
1300.0,3537,10977.552576
850.0,2281,10982.768312
950.0,2833,10989.215901
950.0,3145,10996.428695
740.0,2713,11002.631694
510.0,1729,11006.597296
400.0,1905,11011.018513
440.0,2097,11015.76985
780.0,2561,11021.611132
1230.0,2369,11027.062517
450.0,2641,11033.109805
440.0,1785,11037.149732
420.0,1569,11040.715297
1580.0,3289,11048.405859
360.0,2081,11053.691686
580.0,2337,11059.229949
400.0,2201,11064.572411
500.0,2089,11069.339648
740.0,2793,11075.68558
410.0,1617,11079.437111
600.0,1937,11083.80992
590.0,2081,11088.595719
730.0,2201,11093.682841
530.0,2193,11098.738724
520.0,2033,11103.633871
580.0,2081,11108.673692
1340.0,3825,11117.751126
430.0,1553,11121.398278
600.0,2233,11126.666663
800.0,2689,11133.197041
680.0,2057,11138.164459
1000.0,3209,11145.577955
670.0,1993,11150.158065
600.0,2969,11157.0267
750.0,2433,11162.57732
510.0,1793,11166.678399
670.0,2161,11171.658122
280.0,1633,11175.40905
1200.0,2593,11181.5582
830.0,2457,11187.172781
300.0,1753,11191.207225
840.0,3097,11198.455848
450.0,1881,11202.729894
480.0,1497,11206.139958
790.0,2753,11212.504771
1040.0,3409,11220.335613
400.0,1937,11224.802624
930.0,4073,11234.05125
510.0,1921,11238.441652
350.0,1913,11242.798733
1060.0,3425,11250.616137
650.0,1833,11254.731894
1910.0,4121,11264.220797
960.0,3833,11273.085023
440.0,1953,11277.533004
420.0,1849,11281.810267
470.0,2169,11286.826252
350.0,1745,11290.777048
1040.0,3345,11298.374695
1360.0,3537,11306.489185
470.0,1921,11310.910928
570.0,2217,11315.972409
620.0,2305,11321.135941
810.0,3065,11328.120273
280.0,1393,11331.205142
1090.0,2553,11337.054794
670.0,2241,11342.153591
1120.0,3489,11350.085976
720.0,2393,11355.549844
730.0,3033,11362.489659
400.0,1921,11366.820496
2420.0,3593,11374.997791
520.0,2305,11380.176584
570.0,2321,11385.6892
440.0,1817,11390.156884
780.0,3385,11398.16943
500.0,2489,11404.198854
880.0,3369,11411.880147
840.0,2993,11418.67545
520.0,2041,11423.358135
700.0,2289,11428.604678
460.0,2121,11433.474483
400.0,2025,11438.069623
770.0,2977,11444.871448
690.0,2225,11449.907437
510.0,2273,11455.288007
710.0,2297,11460.859376
650.0,2689,11467.25071
2060.0,2649,11473.484978
1230.0,2769,11480.170019
860.0,2673,11486.669029
490.0,1793,11490.992976
660.0,2625,11497.432181
870.0,3225,11505.150056
810.0,2705,11511.336267
410.0,1697,11515.280713
550.0,2057,11520.268567
760.0,2617,11526.595993
540.0,2385,11532.194618
460.0,1841,11536.562129
420.0,1937,11541.126144
350.0,1633,11545.208939
910.0,3201,11553.047006
810.0,2625,11559.04059
1390.0,2521,11564.915045
450.0,1769,11569.028888
930.0,3361,11576.722208
960.0,2897,11583.339665
610.0,2241,11588.419656
2750.0,4641,11599.125615
810.0,2753,11605.417565
730.0,2425,11611.000056
520.0,2081,11615.786263
1630.0,3385,11623.465058
490.0,1993,11627.94778
710.0,3561,11636.09878
810.0,2777,11642.458346
510.0,2105,11647.178534
320.0,1529,11650.694764
470.0,1745,11654.911975
530.0,2009,11659.946615
1260.0,2537,11666.5595
