#{"t_start": 1745049255.0967221, "env_id": "MsPacmanNoFrameskip-v4"}
r,l,t
520.0,2657,1763.131521
440.0,2297,1768.550779
530.0,2161,1773.583765
310.0,1913,1778.059012
360.0,1569,1781.915541
2950.0,3905,1791.429199
420.0,1769,1795.600747
750.0,2465,1801.361266
1150.0,4481,1811.984873
420.0,1673,1815.909483
880.0,2193,1821.243637
670.0,2369,1827.157935
360.0,1945,1831.8345
340.0,1713,1835.89052
320.0,2193,1841.094809
710.0,2657,1847.474875
700.0,2649,1853.804431
710.0,3369,1861.805733
600.0,2033,1866.586133
490.0,2449,1872.368601
310.0,1753,1876.520023
420.0,2321,1882.19225
1010.0,2905,1889.173716
150.0,1569,1892.932806
410.0,1697,1897.055327
330.0,1697,1901.197905
570.0,2793,1907.926789
900.0,4425,1918.581866
670.0,3049,1925.907768
670.0,2625,1932.22721
850.0,2697,1938.493243
460.0,2049,1943.159626
1440.0,2897,1949.975564
380.0,1809,1954.312367
300.0,2009,1959.15853
1060.0,3377,1967.09134
190.0,1905,1971.60591
390.0,1817,1975.871298
350.0,1401,1979.206885
320.0,1801,1983.557559
530.0,2457,1989.369797
260.0,1345,1992.58612
430.0,1577,1996.300936
410.0,1529,1999.835081
510.0,2425,2005.630834
630.0,3089,2012.871462
390.0,1473,2016.434562
570.0,1737,2020.649173
330.0,1641,2024.557486
820.0,2497,2030.486044
600.0,2145,2035.563919
270.0,2033,2040.265263
290.0,2257,2045.417171
840.0,3081,2052.382951
700.0,2361,2057.809099
390.0,1769,2061.876227
380.0,1889,2066.142997
620.0,2697,2072.158718
370.0,1649,2075.874901
520.0,2537,2081.707512
230.0,2209,2086.740896
490.0,2081,2091.658596
230.0,1753,2095.778809
900.0,3097,2103.286962
240.0,1721,2107.340019
260.0,1721,2111.420206
1320.0,2817,2118.102728
410.0,1905,2122.693709
580.0,2681,2129.120442
450.0,2401,2134.683786
610.0,2481,2140.349667
800.0,2441,2145.847859
820.0,2745,2152.331557
380.0,2065,2157.180975
410.0,1801,2161.547015
330.0,1601,2165.564664
540.0,2705,2171.964489
1560.0,3625,2180.529477
390.0,2209,2185.934453
300.0,1369,2189.219306
390.0,2225,2194.56063
680.0,2529,2200.642081
310.0,1777,2204.791361
410.0,1729,2208.923553
350.0,1793,2213.19483
500.0,1921,2217.804951
780.0,2241,2223.172212
370.0,1553,2226.952641
500.0,2161,2232.12389
530.0,3073,2239.361536
330.0,1873,2243.835974
420.0,1593,2247.65161
420.0,2329,2253.368618
870.0,2921,2260.502951
170.0,1409,2263.850014
830.0,2977,2270.830974
360.0,1729,2274.901722
280.0,1953,2279.516962
710.0,2849,2286.365685
420.0,1753,2290.510746
310.0,1673,2294.431966
990.0,2969,2301.662068
1950.0,2689,2308.061292
560.0,2449,2313.910238
220.0,2073,2318.943022
860.0,2585,2325.088664
600.0,2665,2331.406621
490.0,1937,2336.007329
360.0,2225,2341.274849
510.0,2161,2346.458301
140.0,1569,2350.039424
880.0,3449,2357.922316
500.0,2137,2362.830433
320.0,1665,2366.770208
270.0,1433,2370.117849
810.0,2977,2377.237693
350.0,1881,2381.756685
380.0,1945,2386.383976
410.0,2065,2391.283721
310.0,1961,2395.982659
490.0,1993,2400.732261
1120.0,2257,2406.152637
570.0,2641,2412.522931
510.0,3073,2419.86527
680.0,2497,2425.630275
1100.0,2273,2430.928605
690.0,2865,2437.766818
400.0,1793,2442.046069
390.0,1849,2446.52616
1080.0,3489,2454.791624
240.0,1913,2459.391259
400.0,1961,2464.023912
430.0,1929,2468.640008
560.0,1985,2473.392043
700.0,2441,2479.295524
1040.0,2001,2484.087668
520.0,2537,2490.143891
1400.0,3673,2498.869137
410.0,2457,2504.70211
840.0,2849,2511.484144
540.0,2049,2516.328156
510.0,1881,2520.749689
490.0,1649,2524.668914
360.0,1825,2529.022974
590.0,2177,2534.248127
820.0,3161,2541.916221
480.0,2377,2547.993114
530.0,2137,2553.095555
1100.0,2545,2559.018867
420.0,2273,2564.394411
500.0,1841,2568.761826
610.0,2809,2575.425934
1180.0,3073,2582.697619
550.0,1905,2587.24729
1050.0,2561,2593.390586
500.0,2081,2598.407759
620.0,2209,2603.577149
400.0,2377,2609.215123
350.0,1825,2613.609623
640.0,2689,2620.098084
1070.0,3721,2629.122252
460.0,2129,2634.001029
250.0,1657,2637.785825
400.0,2129,2642.534681
1150.0,3393,2650.282349
1230.0,2513,2655.976955
530.0,1825,2660.09868
930.0,2505,2665.731717
180.0,1505,2669.078567
580.0,1977,2673.587025
430.0,2009,2678.111955
1140.0,2193,2683.127936
320.0,1569,2686.66073
800.0,2585,2692.585266
640.0,2769,2698.859032
550.0,1849,2703.025342
200.0,1313,2705.960876
650.0,2601,2711.893157
350.0,1873,2716.126063
1150.0,3233,2723.576394
730.0,2345,2729.141005
480.0,1889,2733.572732
1260.0,2897,2740.144027
570.0,2209,2745.23944
710.0,2553,2751.018956
820.0,2841,2757.401639
410.0,1929,2761.767804
810.0,3097,2768.700093
400.0,2057,2773.299906
3370.0,4017,2782.402932
1010.0,2993,2789.271344
470.0,2025,2793.862246
750.0,2449,2799.519293
690.0,2985,2806.292868
420.0,1865,2810.577222
360.0,1913,2814.882178
450.0,1737,2818.809937
620.0,2497,2824.499974
1290.0,2785,2830.891682
790.0,2113,2835.692823
840.0,3777,2844.172351
720.0,2577,2850.062563
450.0,2417,2855.471807
500.0,1921,2859.803252
650.0,2449,2865.305779
350.0,1785,2869.32229
640.0,2913,2875.985775
1220.0,2385,2881.348723
320.0,1617,2884.929815
330.0,1521,2888.334205
600.0,2393,2893.80231
280.0,1537,2897.266578
790.0,2393,2902.735563
560.0,2041,2907.316741
390.0,1753,2911.20596
580.0,2809,2917.581666
750.0,2817,2923.967704
840.0,3105,2930.996518
540.0,2089,2935.692144
1520.0,3209,2943.028254
330.0,1777,2947.058705
1280.0,2833,2953.427166
1790.0,3073,2960.477099
1340.0,3185,2967.891756
740.0,3329,2975.494337
470.0,1833,2979.618409
550.0,2729,2985.805938
300.0,1889,2990.02141
480.0,1873,2994.237594
650.0,2745,3000.452863
400.0,1945,3004.840212
460.0,2313,3010.003715
560.0,3345,3017.624081
350.0,2185,3022.694685
500.0,1849,3026.932435
720.0,2225,3031.948359
620.0,2961,3038.765973
700.0,2433,3044.315788
480.0,1993,3048.781898
930.0,3361,3056.445455
820.0,2705,3062.613361
480.0,1825,3066.910732
750.0,2521,3072.927961
500.0,2481,3078.928036
1090.0,3985,3088.374509
1180.0,3289,3096.175843
750.0,2609,3102.42444
880.0,3425,3110.654851
410.0,1545,3114.270881
450.0,1969,3119.03019
390.0,1761,3123.22437
1320.0,2945,3130.366438
440.0,2137,3135.501858
350.0,2017,3140.324826
350.0,1833,3144.867146
700.0,2641,3151.198978
290.0,1353,3154.317813
1130.0,2769,3160.931718
260.0,1777,3165.251263
310.0,1673,3169.219774
750.0,2249,3174.70359
1460.0,3441,3182.895243
930.0,3577,3191.010925
1200.0,2801,3197.326805
440.0,1937,3201.726082
740.0,2129,3206.499954
690.0,2649,3212.791622
680.0,3809,3221.856926
480.0,1897,3226.27299
580.0,2801,3233.022152
810.0,2841,3239.788083
1160.0,3273,3247.663539
600.0,2225,3252.889447
450.0,2201,3258.202068
630.0,2081,3263.285387
1140.0,4121,3273.049947
760.0,2457,3278.832005
450.0,1913,3283.317649
780.0,2081,3288.085815
550.0,2801,3294.347257
780.0,2385,3299.763433
480.0,2065,3304.445729
400.0,1697,3308.286183
450.0,2329,3313.545971
1180.0,2841,3319.960616
530.0,2273,3325.168616
810.0,2913,3331.831325
1360.0,3953,3341.02696
430.0,2641,3347.356952
1040.0,3521,3356.06348
390.0,2113,3361.107729
1220.0,3201,3368.744316
1230.0,3513,3377.169628
720.0,2673,3383.685503
500.0,2225,3388.904039
270.0,1529,3392.48436
280.0,1897,3397.069447
830.0,2313,3402.702786
260.0,1657,3406.69174
1040.0,3905,3416.181374
970.0,2617,3422.262428
510.0,2409,3427.70517
1250.0,3313,3435.211921
480.0,2521,3440.981869
460.0,2273,3446.227259
440.0,1857,3450.468378
1900.0,4065,3459.625429
960.0,3049,3466.641534
730.0,2705,3472.807473
1490.0,4073,3482.556709
610.0,2865,3489.324197
1180.0,3249,3497.069159
1470.0,3209,3504.752739
860.0,2713,3511.185491
460.0,1721,3515.330246
690.0,2625,3521.58326
340.0,1953,3525.968554
340.0,1825,3530.050819
900.0,2769,3536.523535
570.0,2833,3543.380516
880.0,2465,3549.230426
750.0,2393,3554.901233
660.0,2249,3560.301612
630.0,2305,3565.744617
760.0,2425,3571.457317
1040.0,3329,3579.326516
520.0,1801,3583.608916
890.0,2649,3589.882472
720.0,2273,3595.291272
480.0,2889,3602.159538
590.0,2265,3607.622454
390.0,1881,3612.172099
330.0,1649,3616.087078
470.0,2073,3621.055713
710.0,2593,3627.220243
310.0,1481,3630.718254
680.0,3217,3638.45513
940.0,3865,3647.802679
680.0,2473,3653.73315
950.0,3665,3662.415636
450.0,2097,3667.314768
580.0,2705,3673.749641
650.0,2777,3680.308707
1140.0,2809,3687.045554
430.0,1929,3691.511481
350.0,1865,3696.044484
410.0,1793,3700.298718
640.0,2273,3705.677428
550.0,1825,3710.009123
700.0,2465,3715.9525
530.0,2505,3721.957416
550.0,1857,3726.340258
750.0,3257,3734.189169
400.0,1777,3738.388652
670.0,2353,3744.237365
820.0,2737,3750.787003
1310.0,2721,3757.288878
550.0,2001,3762.103893
370.0,2193,3767.288281
1150.0,2169,3772.495219
370.0,1753,3776.702657
1360.0,4177,3786.735388
800.0,2609,3792.918102
1070.0,3025,3800.113976
250.0,1593,3803.883539
340.0,1825,3808.328723
510.0,1889,3812.897041
550.0,2185,3818.16331
640.0,2169,3823.344639
440.0,1985,3828.21274
520.0,2769,3834.659211
840.0,3081,3841.690202
1290.0,2505,3847.54038
350.0,1873,3852.093194
1080.0,2289,3857.475184
500.0,2353,3863.121934
1920.0,4577,3874.040523
690.0,2465,3879.949645
620.0,3441,3888.170987
500.0,2625,3894.399261
240.0,1969,3899.106152
840.0,2313,3904.749913
1010.0,3097,3912.232301
340.0,1753,3916.441571
1030.0,2769,3923.020451
710.0,2785,3929.605726
420.0,1825,3933.86609
740.0,2745,3940.34252
1260.0,3033,3947.596051
540.0,2065,3952.565039
370.0,1809,3956.910118
440.0,1529,3960.559414
1100.0,2697,3966.991948
420.0,1585,3970.747112
320.0,2129,3975.791108
940.0,2905,3982.730312
510.0,2665,3988.955256
920.0,3169,3996.204301
320.0,1705,4000.056068
490.0,2169,4004.987893
420.0,1641,4008.619512
720.0,2689,4014.67055
350.0,1641,4018.450958
830.0,2481,4024.033958
470.0,1681,4027.792597
1340.0,2993,4034.588918
420.0,1457,4037.83482
2160.0,3249,4045.132759
440.0,2593,4050.979195
310.0,2169,4055.899991
1170.0,3241,4063.201722
390.0,1889,4067.561833
490.0,2449,4073.114964
1060.0,2977,4079.843435
450.0,1913,4084.292756
300.0,1617,4087.944913
380.0,1833,4092.097466
1360.0,3985,4101.373305
460.0,2625,4107.641778
790.0,2841,4114.405661
900.0,3833,4123.476306
1650.0,3417,4131.689114
780.0,2929,4138.518488
580.0,2657,4144.953386
550.0,2025,4149.786392
580.0,2817,4156.499394
580.0,2593,4162.710127
640.0,2345,4168.418883
440.0,1985,4173.190454
240.0,1497,4176.699163
210.0,1753,4180.815347
650.0,3281,4188.512642
1340.0,3569,4197.130507
540.0,1977,4201.817703
470.0,2081,4206.726712
540.0,1913,4211.329114
1370.0,3073,4218.687613
920.0,2593,4224.926829
330.0,1737,4229.041883
1660.0,4057,4238.725226
690.0,2481,4244.655133
410.0,2113,4249.781229
680.0,2257,4255.297236
520.0,2113,4260.40572
370.0,1641,4264.347671
1440.0,3161,4271.987203
350.0,1881,4276.516883
560.0,1897,4281.113977
1120.0,2985,4288.435741
470.0,1937,4293.103264
820.0,3297,4300.930886
850.0,2993,4308.030104
1600.0,3289,4315.912222
230.0,1417,4319.245288
840.0,2465,4325.044431
980.0,2785,4331.740378
640.0,3057,4338.992587
920.0,3121,4346.576717
1070.0,3249,4354.324321
1030.0,2673,4360.556297
700.0,2553,4366.655766
1370.0,3057,4373.921331
430.0,1857,4378.357892
650.0,2785,4385.019979
530.0,1777,4389.219515
660.0,2089,4394.38783
520.0,2577,4400.451575
370.0,1569,4404.207119
960.0,2865,4411.078251
1160.0,3057,4418.405585
540.0,2257,4423.733271
720.0,2305,4429.033027
750.0,3153,4436.288971
1000.0,3417,4443.978462
820.0,2833,4450.458987
480.0,1713,4454.284136
360.0,1569,4457.826744
640.0,2393,4463.390713
770.0,1889,4467.686494
1140.0,3585,4475.84129
390.0,1697,4479.790608
470.0,1945,4484.491505
1020.0,3033,4491.589509
850.0,2137,4496.671769
360.0,1657,4500.604541
320.0,1809,4504.928688
400.0,1697,4509.006173
380.0,1985,4513.769471
1330.0,2457,4519.58589
460.0,1889,4524.070143
1320.0,2849,4530.921316
350.0,1945,4535.555326
710.0,2153,4540.704617
1120.0,3377,4548.830883
620.0,2201,4553.812579
410.0,2201,4558.73827
330.0,1473,4562.080855
950.0,2633,4568.096604
1340.0,3353,4575.72049
500.0,2097,4580.510568
1140.0,3641,4588.8427
960.0,2881,4595.42689
1340.0,3273,4603.024569
370.0,1665,4606.940641
740.0,2369,4612.573379
820.0,3201,4620.105452
890.0,2457,4625.954782
490.0,1961,4630.739098
560.0,2113,4635.739215
640.0,2337,4641.450901
1040.0,4681,4652.868117
480.0,1945,4657.600429
790.0,2369,4663.249761
440.0,1889,4667.702018
990.0,2985,4674.800173
1280.0,3457,4683.117094
890.0,2177,4688.279978
2020.0,3617,4696.988666
730.0,2193,4702.385259
370.0,1865,4707.094162
410.0,1857,4711.626836
480.0,1809,4715.885058
660.0,2985,4723.077071
470.0,1905,4727.660444
870.0,3393,4735.65699
530.0,1681,4739.658822
390.0,1705,4743.689167
950.0,2977,4750.854786
1080.0,2801,4757.47046
570.0,1969,4762.153445
2510.0,3657,4771.052114
860.0,2409,4776.836364
980.0,2329,4782.332003
1240.0,2289,4787.833255
570.0,2377,4793.53249
510.0,1977,4798.170457
700.0,3193,4805.8146
1150.0,2913,4812.929843
1130.0,2881,4819.90362
370.0,1433,4823.217611
550.0,2105,4828.194692
600.0,2817,4834.545648
890.0,2153,4839.594734
820.0,2897,4846.184398
410.0,2777,4852.424783
740.0,2561,4858.238428
1120.0,3633,4866.748863
380.0,1921,4871.341037
700.0,2257,4876.67185
280.0,1561,4880.440534
1480.0,3393,4888.645463
720.0,2233,4893.671701
940.0,3273,4901.128341
280.0,1713,4905.029666
2010.0,3777,4913.649935
1810.0,3457,4921.448901
1160.0,3681,4929.881129
430.0,1761,4933.803938
460.0,1673,4937.546647
420.0,1777,4941.550008
1500.0,2985,4948.311959
1040.0,2753,4954.488756
1620.0,3201,4961.712166
550.0,2281,4966.88601
1440.0,2865,4973.325378
400.0,1633,4977.024856
970.0,2889,4983.773855
280.0,1809,4987.979113
1050.0,2881,4994.686905
870.0,2361,4999.955203
1010.0,3041,5006.804324
600.0,2777,5013.070046
1400.0,4089,5022.456606
680.0,1961,5026.852047
590.0,2105,5031.703129
490.0,2473,5037.678195
700.0,2329,5043.151763
2790.0,3937,5052.806384
430.0,2073,5057.727583
430.0,1977,5062.330347
1460.0,3409,5070.479428
460.0,1673,5074.545601
550.0,3129,5082.010916
580.0,2169,5087.179049
530.0,2481,5093.185436
630.0,2665,5099.558646
470.0,2009,5104.390997
920.0,2929,5111.340918
900.0,1969,5116.107026
700.0,2553,5122.207773
630.0,2201,5127.471762
1260.0,3937,5136.869136
1040.0,2505,5142.88638
1750.0,3409,5151.226314
420.0,2017,5156.134788
790.0,2993,5163.518978
400.0,1809,5167.783141
820.0,3361,5175.865388
1370.0,3321,5184.209912
640.0,2161,5189.665805
1090.0,4305,5199.550324
990.0,2905,5206.111202
260.0,1377,5209.14635
1460.0,3785,5217.759611
580.0,2553,5223.592242
450.0,1841,5227.825061
570.0,1801,5231.957885
710.0,3081,5238.956795
620.0,2753,5245.522942
1020.0,3233,5253.355099
1430.0,3577,5261.973557
580.0,2209,5267.286471
340.0,1705,5271.386267
610.0,2377,5277.127551
490.0,1841,5281.485913
370.0,1577,5285.430882
710.0,2361,5291.046056
460.0,1985,5295.777034
850.0,2905,5302.89119
560.0,1937,5307.557323
1620.0,3329,5315.683114
1280.0,3841,5324.915224
770.0,2481,5330.844755
430.0,1705,5334.878983
500.0,1945,5339.616213
560.0,2377,5345.287214
930.0,3409,5353.25873
790.0,2753,5359.977055
460.0,1833,5364.390662
370.0,1473,5367.897449
1100.0,3137,5375.467101
1040.0,3209,5383.12525
780.0,2465,5389.036625
750.0,2177,5394.236212
1040.0,2993,5401.409487
610.0,2321,5407.001267
1280.0,3417,5415.067007
400.0,1625,5418.916313
660.0,2617,5425.349104
430.0,1697,5429.365148
850.0,2561,5435.480964
590.0,2705,5441.949143
490.0,1761,5446.132813
590.0,1969,5450.9076
790.0,2721,5457.444957
1520.0,3089,5464.81289
500.0,1921,5469.296257
690.0,2257,5474.729125
1640.0,3665,5483.308238
300.0,1289,5486.407474
650.0,2609,5492.639585
810.0,3209,5500.316607
300.0,1657,5504.271889
550.0,2353,5509.909264
1310.0,2937,5516.970193
420.0,1841,5521.405067
480.0,1945,5526.055529
1010.0,3913,5535.468018
590.0,2289,5541.091566
550.0,2273,5546.670427
620.0,2737,5553.165924
1110.0,2097,5558.147943
390.0,1705,5562.285591
360.0,1489,5565.849109
690.0,2073,5570.804318
850.0,2417,5576.580582
1130.0,3657,5585.411404
1510.0,3129,5593.058912
720.0,2521,5599.044783
1030.0,3393,5607.125215
560.0,2617,5613.442377
1050.0,4137,5623.306084
560.0,2185,5628.555552
690.0,2433,5634.353983
1000.0,3089,5641.666698
570.0,1993,5646.537413
460.0,1729,5650.72735
650.0,2193,5656.102078
410.0,1641,5659.981484
440.0,1513,5663.734585
560.0,2169,5668.933496
1150.0,3793,5678.053154
2080.0,3585,5686.607888
310.0,1313,5689.661626
570.0,2313,5695.180122
740.0,2841,5701.97901
800.0,3009,5709.085284
1210.0,2697,5715.590481
2380.0,4041,5725.342668
450.0,1769,5729.653769
360.0,1593,5733.441552
490.0,2257,5738.824502
720.0,2137,5743.80701
820.0,2905,5750.788411
190.0,1185,5753.623513
370.0,1897,5758.124201
590.0,2209,5763.542124
790.0,2329,5769.146853
930.0,2273,5774.702801
400.0,1681,5778.618831
810.0,2833,5785.36831
590.0,2305,5790.770349
1180.0,2865,5797.724811
870.0,2977,5804.772598
200.0,1465,5808.184669
750.0,2489,5814.110832
420.0,1681,5818.119711
740.0,2777,5824.681898
380.0,1985,5829.37734
900.0,2345,5834.928384
